ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3210	"ENSMUSG00000063884.6"	"Ptcd3"	chr6	-	71905097	71905143	71907652	71907689	71903425	71903494	71907793	71907846
3211	"ENSMUSG00000052852.8"	"Reep1"	chr6	+	71756363	71756436	71773187	71773308	71707560	71708001	71780721	71780835
3212	"ENSMUSG00000052852.8"	"Reep1"	chr6	+	71761364	71761441	71780721	71780835	71756363	71756436	71795146	71795324
3213	"ENSMUSG00000052852.8"	"Reep1"	chr6	+	71780721	71780835	71795146	71795324	71773187	71773308	71807790	71810710
3214	"ENSMUSG00000056050.13"	"Mia3"	chr1	-	183328203	183328345	183329745	183329819	183326724	183327653	183329922	183329991
3215	"ENSMUSG00000019731.13"	"Slc35e1"	chr8	-	72484660	72484906	72488120	72488246	72480640	72483993	72489451	72489589
3216	"ENSMUSG00000019731.13"	"Slc35e1"	chr8	-	72488120	72488246	72489451	72489589	72484573	72484906	72491841	72491912
3217	"ENSMUSG00000005102.13"	"Eif2ak4"	chr2	+	118400534	118400647	118408351	118408504	118388617	118388852	118410882	118410963
3218	"ENSMUSG00000005102.13"	"Eif2ak4"	chr2	+	118408351	118408504	118410882	118410963	118400534	118400647	118412934	118413083
3219	"ENSMUSG00000049411.15"	"Tmem241"	chr18	-	12074617	12074643	12083991	12084069	12070079	12070131	12104098	12104180
3220	"ENSMUSG00000049411.15"	"Tmem241"	chr18	-	12113394	12113472	12118403	12118450	12104098	12104180	12121380	12121480
3221	"ENSMUSG00000031337.16"	"Mtm1"	chrX	+	71234851	71234946	71259724	71259826	71233071	71233144	71284600	71284684
3222	"ENSMUSG00000033278.10"	"Ptprm"	chr17	-	66810368	66810380	66813375	66813575	66809465	66809653	66814270	66814297
3223	"ENSMUSG00000033278.10"	"Ptprm"	chr17	-	66810368	66810380	66814270	66814297	66809465	66809653	66814466	66814541
3224	"ENSMUSG00000030376.8"	"Slc8a2"	chr7	+	16144930	16145353	16150340	16150444	16140503	16141168	16152818	16152943
3225	"ENSMUSG00000066392.12"	"Nrxn3"	chr12	+	90168919	90169091	90204510	90204818	89976346	89976528	90283571	90283650
3226	"ENSMUSG00000052833.9"	"Sae1"	chr7	-	16330612	16330682	16336693	16336838	16327049	16327929	16359035	16359141
3227	"ENSMUSG00000052833.9"	"Sae1"	chr7	-	16336693	16336838	16359035	16359141	16330612	16330682	16366806	16366906
3228	"ENSMUSG00000052833.9"	"Sae1"	chr7	-	16368508	16368651	16370286	16370460	16366806	16366906	16378364	16378476
3229	"ENSMUSG00000052833.9"	"Sae1"	chr7	-	16370286	16370460	16378364	16378476	16368508	16368651	16387640	16387785
3230	"ENSMUSG00000055409.14"	"Nell1"	chr7	+	50279517	50279646	50448839	50448965	50258165	50258265	50560766	50560889
3231	"ENSMUSG00000055409.14"	"Nell1"	chr7	+	50448839	50448965	50560766	50560889	50279517	50279646	50701155	50701251
3232	"ENSMUSG00000055409.14"	"Nell1"	chr7	+	50560766	50560889	50701155	50701251	50448839	50448965	50826259	50826400
3233	"ENSMUSG00000055409.14"	"Nell1"	chr7	+	50701155	50701251	50826259	50826400	50560766	50560889	50848482	50848676
3234	"ENSMUSG00000037373.12"	"Ctbp1"	chr5	-	33259137	33259344	33261008	33261153	33250857	33251072	33266882	33267037
3235	"ENSMUSG00000038861.14"	"Pi4kb"	chr3	+	94989302	94989347	94992965	94993193	94983982	94984919	94994160	94994388
3236	"ENSMUSG00000024867.14"	"Pip5k1b"	chr19	-	24304031	24304146	24346236	24346381	24294793	24295554	24350133	24350289
3237	"ENSMUSG00000024867.14"	"Pip5k1b"	chr19	-	24346236	24346381	24350133	24350289	24304031	24304146	24355117	24355202
3238	"ENSMUSG00000024867.14"	"Pip5k1b"	chr19	-	24390343	24390461	24397015	24397146	24381687	24381840	24439052	24439121
3239	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69935778	69936036	69950652	69950754	69917945	69918078	69974089	69974271
3240	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69935778	69936036	69950652	69950754	69917945	69918078	69995942	69996233
3241	"ENSMUSG00000003037.16"	"Rab8a"	chr8	+	72176322	72176388	72177619	72177670	72175839	72175929	72180044	72183904
3242	"ENSMUSG00000074272.10"	"Ceacam1"	chr7	-	25465467	25465520	25466316	25466437	25464848	25464880	25471797	25472073
3243	"ENSMUSG00000042213.17"	"Zfand4"	chr6	+	116274815	116275025	116284739	116284815	116273572	116273872	116285853	116285921
3244	"ENSMUSG00000042213.17"	"Zfand4"	chr6	+	116284739	116284815	116285853	116285921	116273572	116273872	116287981	116288168
3245	"ENSMUSG00000042213.17"	"Zfand4"	chr6	+	116284739	116284815	116285853	116285921	116274815	116275025	116287981	116288168
3246	"ENSMUSG00000022206.7"	"Npr3"	chr15	-	11895681	11895804	11906613	11906717	11883297	11883464	11907070	11907287
3247	"ENSMUSG00000039809.10"	"Gabbr2"	chr4	-	46667486	46667604	46677469	46677652	46662304	46664949	46681103	46681328
3248	"ENSMUSG00000039809.10"	"Gabbr2"	chr4	-	46749521	46749582	46787428	46787665	46739793	46739874	46798476	46798677
3249	"ENSMUSG00000039809.10"	"Gabbr2"	chr4	-	46804058	46804124	46815637	46815739	46798476	46798677	46846280	46846451
3250	"ENSMUSG00000060657.8"	"Marf1"	chr16	-	14120223	14120454	14125941	14126169	14117282	14117495	14127055	14127258
3251	"ENSMUSG00000059486.11"	"Kbtbd2"	chr6	-	56781800	56781966	56789218	56789700	56777523	56780413	56797458	56797736
3252	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55487658	55487742	55491226	55491310	55484941	55485033	55494076	55494206
3253	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55487658	55487742	55491229	55491310	55484941	55485033	55494076	55494206
3254	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55491226	55491310	55494076	55494206	55484941	55485033	55495573	55495615
3255	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55491226	55491310	55494076	55494206	55487658	55487742	55495573	55495615
3256	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55491229	55491310	55494076	55494206	55484941	55485033	55495573	55495615
3257	"ENSMUSG00000032745.18"	"Gpbp1"	chr13	-	111443320	111443406	111447895	111447955	111440631	111440816	111448932	111448999
3258	"ENSMUSG00000067336.6"	"Bmpr2"	chr1	+	59842742	59842834	59845477	59845708	59841430	59841541	59847057	59847172
3259	"ENSMUSG00000086040.8"	"Wipf3"	chr6	+	54452825	54453005	54481784	54481917	54429602	54429860	54483824	54483959
3260	"ENSMUSG00000086040.8"	"Wipf3"	chr6	+	54489007	54489109	54496479	54496556	54487907	54488030	54500992	54503765
3261	"ENSMUSG00000027134.4"	"Lpcat4"	chr2	+	112241450	112241593	112241924	112242145	112239467	112240057	112242475	112242588
3262	"ENSMUSG00000062202.14"	"Btbd9"	chr17	-	30334222	30334332	30513555	30513675	30299530	30299720	30517103	30517323
3263	"ENSMUSG00000022324.15"	"Matn2"	chr15	+	34344990	34345560	34355562	34355685	34316490	34316655	34378654	34378777
3264	"ENSMUSG00000022324.15"	"Matn2"	chr15	+	34355562	34355685	34378654	34378777	34344990	34345560	34388723	34388846
3265	"ENSMUSG00000022324.15"	"Matn2"	chr15	+	34422341	34422464	34423693	34423816	34410113	34410236	34426162	34426285
3266	"ENSMUSG00000022324.15"	"Matn2"	chr15	+	34422341	34422464	34426162	34426285	34410113	34410236	34428433	34428847
3267	"ENSMUSG00000037938.4"	"Chchd5"	chr2	+	129130177	129130318	129130400	129130566	129129699	129129857	129133274	129134134
3268	"ENSMUSG00000063568.11"	"Jazf1"	chr6	-	52777534	52777704	52812102	52812299	52768796	52770380	52893998	52894071
3269	"ENSMUSG00000063568.11"	"Jazf1"	chr6	-	52812102	52812299	52893998	52894071	52777534	52777704	53068452	53068631
3270	"ENSMUSG00000004535.12"	"Tax1bp1"	chr6	+	52729280	52729468	52733190	52733349	52727198	52727301	52736849	52736998
3271	"ENSMUSG00000004535.12"	"Tax1bp1"	chr6	+	52737081	52737172	52739543	52739729	52736849	52736998	52741950	52742175
3272	"ENSMUSG00000000244.17"	"Tspan32"	chr7	+	143011033	143011108	143014958	143015060	143006907	143007005	143015580	143015667
3273	"ENSMUSG00000025326.12"	"Ube3a"	chr7	+	59247172	59247217	59271946	59272236	59228749	59229271	59275767	59277014
3274	"ENSMUSG00000027257.13"	"Pacsin3"	chr2	+	91256301	91256408	91259863	91259927	91256143	91256190	91260170	91260261
3275	"ENSMUSG00000038225.15"	"Primpol"	chr8	-	46581567	46581650	46586342	46586451	46581437	46581484	46586606	46586696
3276	"ENSMUSG00000004980.16"	"Hnrnpa2b1"	chr6	-	51464427	51464547	51465178	51465241	51464088	51464211	51466141	51466222
3277	"ENSMUSG00000004980.16"	"Hnrnpa2b1"	chr6	-	51465178	51465241	51466141	51466222	51464427	51464547	51466302	51466404
3278	"ENSMUSG00000019984.16"	"Med23"	chr10	+	24882553	24882649	24883203	24883221	24879672	24879785	24888399	24888600
3279	"ENSMUSG00000028447.11"	"Dctn3"	chr4	-	41715395	41715455	41716395	41716454	41714797	41715259	41717356	41717440
3280	"ENSMUSG00000001569.10"	"Nom1"	chr5	+	29446813	29446945	29449581	29449691	29446238	29446371	29451028	29457843
3281	"ENSMUSG00000009281.6"	"Rarres2"	chr6	-	48569940	48570059	48570243	48570339	48569695	48569805	48571782	48571887
3282	"ENSMUSG00000018796.13"	"Acsl1"	chr8	+	46521267	46521345	46521409	46521487	46518960	46519034	46524942	46525077
3283	"ENSMUSG00000107476.3"	"Zfp862-ps"	chr6	+	48514151	48514326	48525023	48525122	48511814	48512512	48527444	48527549
3284	"ENSMUSG00000107476.3"	"Zfp862-ps"	chr6	+	48515236	48515356	48525023	48525122	48514151	48514326	48527444	48527549
3285	"ENSMUSG00000029686.15"	"Cul1"	chr6	+	47519647	47519779	47520792	47520885	47519135	47519212	47523077	47523125
3286	"ENSMUSG00000039419.17"	"Cntnap2"	chr6	+	47271139	47271379	47296718	47296799	47192985	47193079	47298414	47304213
3287	"ENSMUSG00000029735.17"	"Tpk1"	chr6	-	43559942	43560012	43611313	43611385	43523883	43523956	43665759	43665817
3288	"ENSMUSG00000038290.15"	"Smg6"	chr11	+	74946006	74946219	74981851	74981913	74945521	74945632	74990069	74990215
3289	"ENSMUSG00000058594.15"	"Fbh1"	chr2	-	11748363	11748489	11748936	11749134	11747059	11747166	11749530	11749606
3290	"ENSMUSG00000058594.15"	"Fbh1"	chr2	-	11759928	11760023	11762830	11763021	11758279	11758448	11763869	11764005
3291	"ENSMUSG00000022124.15"	"Fbxl3"	chr14	-	103089301	103089473	103092303	103092426	103080238	103083510	103095192	103095541
3292	"ENSMUSG00000022124.15"	"Fbxl3"	chr14	-	103092303	103092426	103095192	103095541	103089301	103089473	103098768	103098999
3293	"ENSMUSG00000022124.15"	"Fbxl3"	chr14	-	103092303	103092426	103095192	103095541	103089301	103089473	103099161	103099554
3294	"ENSMUSG00000022124.15"	"Fbxl3"	chr14	-	103092303	103092426	103095192	103095541	103089413	103089473	103099355	103099566
3295	"ENSMUSG00000040028.10"	"Elavl1"	chr8	-	4295335	4295561	4301684	4301838	4285381	4289924	4304926	4305030
3296	"ENSMUSG00000021549.14"	"Rasa1"	chr13	-	85218181	85218259	85219405	85219494	85216876	85217011	85221470	85221538
3297	"ENSMUSG00000112390.1"	"Gm20208"	chr12	-	29528065	29528240	29528763	29528971	29526905	29527823	29529066	29529199
3298	"ENSMUSG00000048939.13"	"Atp13a5"	chr16	-	29321622	29321793	29327666	29327795	29316635	29316793	29328666	29328739
3299	"ENSMUSG00000068587.10"	"Mgam"	chr6	+	40714600	40714729	40750137	40750266	40686484	40686610	40750512	40750623
3300	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148181887	148181970	148183045	148183208	148179078	148181739	148188032	148188130
3301	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148199355	148199396	148201415	148201486	148195997	148196099	148202495	148202542
3302	"ENSMUSG00000038665.15"	"Dgki"	chr6	-	36937320	36937400	36975146	36975247	36920353	36920423	37000041	37000241
3303	"ENSMUSG00000038665.15"	"Dgki"	chr6	-	37087628	37087694	37096247	37096304	37067313	37067385	37097551	37097626
3304	"ENSMUSG00000038665.15"	"Dgki"	chr6	-	37134253	37134349	37149548	37149657	37097551	37097626	37299562	37299974
3305	"ENSMUSG00000075704.16"	"Txnrd2"	chr16	+	18436560	18436617	18437501	18437646	18429810	18429876	18438318	18438393
3306	"ENSMUSG00000075704.16"	"Txnrd2"	chr16	+	18472793	18472886	18474681	18474753	18472153	18472249	18475521	18475619
3307	"ENSMUSG00000023079.14"	"Gtf2ird1"	chr5	-	134360237	134360275	134362510	134362548	134358987	134359118	134363181	134363374
3308	"ENSMUSG00000023079.14"	"Gtf2ird1"	chr5	-	134360953	134361146	134363181	134363374	134360237	134360275	134363901	134363979
3309	"ENSMUSG00000023079.14"	"Gtf2ird1"	chr5	-	134390821	134390930	134392394	134392420	134389673	134389711	134395616	134395796
3310	"ENSMUSG00000029765.12"	"Plxna4"	chr6	-	32251068	32251169	32310460	32310592	32239413	32239537	32496712	32496895
3311	"ENSMUSG00000029765.12"	"Plxna4"	chr6	-	32310460	32310592	32496712	32496895	32251068	32251169	32516494	32517764
3312	"ENSMUSG00000051950.10"	"B3glct"	chr5	+	149725410	149725487	149729923	149730060	149709319	149709429	149732672	149732736
3313	"ENSMUSG00000025607.15"	"Copg2"	chr6	-	30861367	30861460	30863534	30863610	30859887	30859974	30885579	30885659
3314	"ENSMUSG00000029772.17"	"Ahcyl2"	chr6	+	29906680	29906759	29908346	29908467	29906507	29906576	29909039	29909151
3315	"ENSMUSG00000012535.14"	"Tnpo3"	chr6	-	29558751	29558868	29560081	29560222	29556977	29557072	29561359	29561420
3316	"ENSMUSG00000012535.14"	"Tnpo3"	chr6	-	29560081	29560222	29561359	29561420	29558751	29558868	29562857	29562934
3317	"ENSMUSG00000063382.6"	"Bcl9l"	chr9	+	44489654	44489711	44499447	44499549	44482865	44483486	44500744	44500800
3318	"ENSMUSG00000021375.11"	"Kif13a"	chr13	-	46848325	46848386	46864818	46864831	46832723	46832816	46929215	46929306
3319	"ENSMUSG00000028959.14"	"Fastk"	chr5	-	24441923	24442083	24442181	24442395	24441731	24441823	24443003	24443143
3320	"ENSMUSG00000001829.17"	"Clpb"	chr7	+	101667247	101667299	101687287	101687374	101663632	101664213	101706482	101706586
3321	"ENSMUSG00000032743.15"	"D430042O09Rik"	chr7	+	125770571	125770703	125795215	125795480	125761751	125761849	125797573	125797705
3322	"ENSMUSG00000032743.15"	"D430042O09Rik"	chr7	+	125816578	125816681	125819967	125820183	125814780	125814887	125829728	125829866
3323	"ENSMUSG00000017858.12"	"Ift52"	chr2	+	163023349	163023437	163025330	163025460	163022374	163022499	163025887	163025963
3324	"ENSMUSG00000017858.12"	"Ift52"	chr2	+	163023349	163023437	163025887	163025963	163022374	163022499	163028030	163028102
3325	"ENSMUSG00000002346.16"	"Slc25a42"	chr8	-	70188832	70188949	70189410	70189577	70188299	70188451	70190062	70190088
3326	"ENSMUSG00000002346.16"	"Slc25a42"	chr8	-	70189410	70189577	70190062	70190088	70188832	70188949	70191860	70191966
3327	"ENSMUSG00000029534.17"	"St7"	chr6	+	17921988	17922139	17930765	17930858	17906407	17906510	17934118	17934258
3328	"ENSMUSG00000029534.17"	"St7"	chr6	+	17930765	17930858	17934118	17934258	17921988	17922139	17942669	17943022
3329	"ENSMUSG00000015733.13"	"Capza2"	chr6	+	17662097	17662169	17665050	17665113	17660605	17660827	17665294	17665686
3330	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91524584	91524657	91539334	91539396	91461049	91461248	91564609	91564694
3331	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91524584	91524657	91564609	91564694	91461049	91461248	91642301	91642391
3332	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91539334	91539396	91564609	91564694	91524584	91524657	91642301	91642391
3333	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91539334	91539396	91564609	91564694	91524584	91524657	91664117	91664177
3334	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91539334	91539396	91642301	91642391	91524584	91524657	91664117	91664177
3335	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91564609	91564694	91642301	91642391	91524584	91524657	91664117	91664177
3336	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91564609	91564694	91642301	91642391	91539334	91539396	91664117	91664177
3337	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91564609	91564694	91664117	91664177	91539334	91539396	91669675	91669742
3338	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91642301	91642391	91664117	91664177	91564609	91564694	91669675	91669742
3339	"ENSMUSG00000003992.15"	"Ssbp2"	chr13	+	91693030	91693059	91694018	91694117	91690859	91690938	91700665	91701236
3340	"ENSMUSG00000032625.14"	"Thsd7a"	chr6	-	12349709	12349715	12351611	12351617	12348196	12348330	12351984	12352163
3341	"ENSMUSG00000032046.15"	"Abhd12"	chr2	-	150835272	150835351	150837351	150837434	150834278	150834406	150838314	150838394
3342	"ENSMUSG00000025503.5"	"Taldo1"	chr7	+	141396048	141396172	141398494	141398602	141392198	141392318	141400287	141400419
3343	"ENSMUSG00000029752.12"	"Asns"	chr6	-	7685168	7685406	7689251	7689523	7682270	7682456	7693108	7693254
3344	"ENSMUSG00000020124.10"	"Usp15"	chr10	-	123146793	123146938	123153040	123153127	123132955	123133129	123163592	123163654
3345	"ENSMUSG00000028807.2"	"Zbtb8a"	chr4	-	129359897	129360700	129369228	129369322	129357704	129357874	129377739	129378116
3346	"ENSMUSG00000026240.12"	"Cops7b"	chr1	+	86587015	86587235	86596750	86596839	86582903	86583096	86599002	86599205
3347	"ENSMUSG00000026240.12"	"Cops7b"	chr1	+	86592290	86592366	86596750	86596839	86589163	86589341	86599002	86599205
3348	"ENSMUSG00000024172.10"	"St6gal2"	chr17	+	55490942	55491040	55496291	55496393	55481904	55482894	55498231	55498406
3349	"ENSMUSG00000027035.10"	"Cers6"	chr2	+	68934514	68934620	68947226	68947357	68861440	68861805	69002746	69002804
3350	"ENSMUSG00000029655.17"	"N4bp2l2"	chr5	-	150643168	150643315	150647000	150647077	150608006	150608440	150647459	150647519
3351	"ENSMUSG00000030272.15"	"Camk1"	chr6	-	113339506	113339581	113340291	113340423	113339284	113339423	113341867	113341982
3352	"ENSMUSG00000056602.12"	"Fry"	chr5	+	150488960	150488978	150491077	150491188	150481492	150481576	150495693	150495896
3353	"ENSMUSG00000029658.17"	"Wdr95"	chr5	+	149552418	149552488	149563215	149563245	149544741	149544859	149564182	149564426
3354	"ENSMUSG00000029660.10"	"Tex26"	chr5	+	149457060	149457246	149458785	149458913	149456817	149456962	149460820	149460997
3355	"ENSMUSG00000051586.17"	"Mical3"	chr6	-	120966053	120966116	120969354	120969492	120962754	120962865	120973402	120973647
3356	"ENSMUSG00000020181.18"	"Nav3"	chr10	-	109760486	109760528	109764517	109765006	109758888	109759049	109766928	109767637
3357	"ENSMUSG00000026803.17"	"Ttf1"	chr2	+	29081011	29081077	29083532	29083618	29079388	29079478	29084636	29084814
3358	"ENSMUSG00000029095.17"	"Ablim2"	chr5	+	35849515	35849569	35856100	35856220	35841280	35841401	35857127	35857180
3359	"ENSMUSG00000029095.17"	"Ablim2"	chr5	+	35866704	35866766	35873169	35873224	35857825	35857964	35874632	35874640
3360	"ENSMUSG00000024436.16"	"Mrps18b"	chr17	-	35912337	35912404	35914333	35914402	35911418	35911478	35914491	35914589
3361	"ENSMUSG00000018841.17"	"Rad51d"	chr11	-	82889668	82889810	82889969	82890031	82883882	82883964	82890337	82890589
3362	"ENSMUSG00000018841.17"	"Rad51d"	chr11	-	82889691	82889810	82889969	82890031	82883882	82883964	82890337	82890589
3363	"ENSMUSG00000071253.8"	"Slc25a16"	chr10	+	62930302	62930436	62932718	62932782	62928295	62928388	62937417	62937539
3364	"ENSMUSG00000071253.8"	"Slc25a16"	chr10	+	62930302	62930436	62932718	62932791	62928295	62928388	62937417	62937539
3365	"ENSMUSG00000034891.13"	"Sncb"	chr13	-	54762921	54762960	54765562	54765692	54762642	54762761	54766304	54766595
3366	"ENSMUSG00000027111.16"	"Itga6"	chr2	+	71822437	71822569	71824322	71824439	71819998	71820254	71825508	71825719
3367	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88368334	88368480	88371694	88371778	88360647	88360783	88401972	88402176
3368	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88368334	88368480	88371694	88371778	88360888	88360972	88401972	88402176
3369	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88368334	88368480	88401972	88402176	88360888	88360972	88431020	88431179
3370	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88371694	88371778	88401972	88402176	88368334	88368480	88431020	88431179
3371	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88401972	88402176	88431020	88431179	88371694	88371778	88441082	88441241
3372	"ENSMUSG00000021044.15"	"Adck1"	chr12	+	88431020	88431179	88441082	88441241	88401972	88402176	88446640	88446757
3373	"ENSMUSG00000029625.16"	"Cpsf4"	chr5	+	145175556	145175652	145176110	145176204	145173306	145173459	145177229	145177302
3374	"ENSMUSG00000038206.13"	"Fbxo8"	chr8	+	56569283	56569410	56588006	56588125	56564557	56564894	56590057	56590254
3375	"ENSMUSG00000079109.11"	"Pms2"	chr5	+	143925220	143926073	143928098	143928266	143923476	143923632	143928941	143929042
3376	"ENSMUSG00000020955.9"	"Ap4s1"	chr12	+	51720635	51720722	51722979	51723048	51716941	51717150	51730887	51730899
3377	"ENSMUSG00000037736.20"	"Limch1"	chr5	+	66857882	66857953	66881898	66881968	66745826	66746005	66953668	66953775
3378	"ENSMUSG00000036639.12"	"Nudt1"	chr5	+	140334454	140334619	140335312	140335458	140332394	140332473	140337592	140337808
3379	"ENSMUSG00000071662.4"	"Polr2g"	chr19	-	8794479	8794530	8797235	8797395	8794301	8794367	8798223	8798333
3380	"ENSMUSG00000029554.15"	"Mad1l1"	chr5	-	140105514	140105605	140117236	140117325	140088629	140088837	140132768	140132825
3381	"ENSMUSG00000013539.14"	"Tango2"	chr16	-	18302685	18302790	18303682	18303855	18300824	18301552	18307969	18308040
3382	"ENSMUSG00000013539.14"	"Tango2"	chr16	-	18302685	18302790	18303682	18303836	18300826	18301552	18307969	18308040
3383	"ENSMUSG00000013539.14"	"Tango2"	chr16	-	18316645	18316734	18324356	18324450	18312638	18312758	18331353	18331471
3384	"ENSMUSG00000013539.14"	"Tango2"	chr16	-	18316645	18316734	18324356	18324450	18312638	18312758	18343797	18343897
3385	"ENSMUSG00000013539.14"	"Tango2"	chr16	-	18316645	18316734	18324356	18324450	18312638	18312758	18347870	18348103
3386	"ENSMUSG00000090386.10"	"Mir99ahg"	chr16	+	77436354	77436402	77459373	77459502	77360662	77360718	77501502	77501610
3387	"ENSMUSG00000090386.10"	"Mir99ahg"	chr16	+	77436354	77436402	77501502	77501610	77360662	77360718	77555921	77555967
3388	"ENSMUSG00000090386.10"	"Mir99ahg"	chr16	+	77596898	77596959	77679976	77680023	77555921	77555967	77691234	77691399
3389	"ENSMUSG00000056413.16"	"Adap1"	chr5	-	139274446	139274509	139274728	139274812	139273734	139273806	139279508	139279655
3390	"ENSMUSG00000056413.16"	"Adap1"	chr5	-	139293135	139293218	139302303	139302395	139280521	139280817	139307741	139307809
3391	"ENSMUSG00000056413.16"	"Adap1"	chr5	-	139293135	139293218	139307741	139307872	139280704	139280817	139325280	139325622
3392	"ENSMUSG00000056413.16"	"Adap1"	chr5	-	139302303	139302395	139307741	139307872	139293135	139293218	139325280	139325622
3393	"ENSMUSG00000025855.13"	"Prkar1b"	chr5	-	139020055	139020137	139037033	139037155	139017305	139018831	139042434	139042495
3394	"ENSMUSG00000025855.13"	"Prkar1b"	chr5	-	139050657	139050816	139106620	139106712	139042434	139042495	139108483	139108654
3395	"ENSMUSG00000057363.12"	"Uxs1"	chr1	-	43753716	43753820	43755698	43755756	43746965	43750362	43756971	43757032
3396	"ENSMUSG00000057363.12"	"Uxs1"	chr1	-	43790463	43790644	43797244	43797305	43780064	43780169	43805352	43805396
3397	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124410069	124410382	124414398	124414527	124408476	124408577	124425446	124425584
3398	"ENSMUSG00000038187.14"	"Btbd10"	chr7	-	113351780	113351938	113364904	113364969	113335321	113335518	113368871	113368958
3399	"ENSMUSG00000029722.15"	"Agfg2"	chr5	-	137660161	137660194	137661363	137661492	137655607	137655728	137663435	137663604
3400	"ENSMUSG00000029722.15"	"Agfg2"	chr5	-	137661363	137661492	137663435	137663604	137660161	137660194	137664215	137664372
3401	"ENSMUSG00000029672.16"	"Fam3c"	chr6	-	22309326	22309453	22318933	22319018	22306519	22308538	22321328	22321379
3402	"ENSMUSG00000029672.16"	"Fam3c"	chr6	-	22318933	22319018	22321328	22321379	22309326	22309453	22322289	22322348
3403	"ENSMUSG00000029672.16"	"Fam3c"	chr6	-	22329578	22329608	22339272	22339377	22328554	22328678	22343265	22343319
3404	"ENSMUSG00000029672.16"	"Fam3c"	chr6	-	22329578	22329608	22339272	22339377	22328554	22328678	22355994	22356243
3405	"ENSMUSG00000026470.14"	"Stx6"	chr1	+	155191428	155191554	155193218	155193325	155187381	155187840	155197340	155197435
3406	"ENSMUSG00000026470.14"	"Stx6"	chr1	+	155191428	155191554	155193218	155193389	155187777	155187840	155197340	155197435
3407	"ENSMUSG00000029461.17"	"Fam168a"	chr7	+	100812919	100813000	100824131	100824257	100786803	100786891	100831327	100831470
3408	"ENSMUSG00000029461.17"	"Fam168a"	chr7	+	100818735	100818762	100824131	100824257	100812919	100813000	100831327	100831470
3409	"ENSMUSG00000029461.17"	"Fam168a"	chr7	+	100824131	100824257	100831327	100831470	100812919	100813000	100834008	100834183
3410	"ENSMUSG00000029461.17"	"Fam168a"	chr7	+	100824131	100824257	100831327	100831470	100818735	100818762	100834008	100834183
3411	"ENSMUSG00000042670.5"	"Immp1l"	chr2	+	105908323	105908429	105930718	105930852	105904637	105904730	105933264	105933353
3412	"ENSMUSG00000030313.15"	"Dennd5b"	chr6	-	149054899	149055087	149068049	149068716	149044482	149045019	149080805	149080915
3413	"ENSMUSG00000030313.15"	"Dennd5b"	chr6	-	149068049	149068716	149080805	149080915	149054899	149055087	149101182	149101538
3414	"ENSMUSG00000032198.9"	"Dock6"	chr9	-	21825782	21825875	21829473	21829578	21825434	21825530	21830213	21830377
3415	"ENSMUSG00000030347.6"	"D6Wsu163e"	chr6	+	126944791	126944937	126946476	126946658	126942311	126942506	126950057	126950157
3416	"ENSMUSG00000030613.13"	"Ccdc90b"	chr7	+	92568471	92568575	92572538	92572640	92567621	92567741	92574621	92574663
3417	"ENSMUSG00000030613.13"	"Ccdc90b"	chr7	+	92572538	92572640	92574621	92574663	92568471	92568575	92574743	92574815
3418	"ENSMUSG00000030613.13"	"Ccdc90b"	chr7	+	92572538	92572640	92575328	92575382	92568471	92568575	92578423	92578538
3419	"ENSMUSG00000030428.16"	"Ttyh1"	chr7	+	4130580	4130636	4130796	4130889	4129657	4129733	4131290	4131383
3420	"ENSMUSG00000030428.16"	"Ttyh1"	chr7	+	4133074	4133217	4133662	4133738	4131290	4131383	4133865	4134239
3421	"ENSMUSG00000052676.16"	"Zmat1"	chrX	-	134977647	134977747	134990563	134990629	134971371	134974026	134992134	134992309
3422	"ENSMUSG00000029407.10"	"Uso1"	chr5	+	92173925	92174104	92177434	92177575	92170672	92170793	92180541	92180630
