ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3334	"ENSMUSG00000038902.14"	"Pogz"	chr3	+	94864457	94864667	94864484	94864667	94862421	94862530
3337	"ENSMUSG00000029462.18"	"Vps29"	chr5	+	122360012	122360204	122360028	122360204	122356793	122356805
3345	"ENSMUSG00000030243.16"	"Recql"	chr6	-	142384528	142384640	142384528	142384576	142386861	142386974
3350	"ENSMUSG00000030231.11"	"Plekha5"	chr6	+	140579426	140579476	140579429	140579476	140572864	140572966
3360	"ENSMUSG00000034243.17"	"Golgb1"	chr16	+	36886130	36886228	36886133	36886228	36875201	36875263
3361	"ENSMUSG00000034243.17"	"Golgb1"	chr16	+	36886130	36886228	36886133	36886228	36885010	36885188
3362	"ENSMUSG00000028273.15"	"Pdlim5"	chr3	-	142277816	142278001	142277816	142277998	142281851	142281983
3364	"ENSMUSG00000028273.15"	"Pdlim5"	chr3	-	142277816	142278001	142277816	142277998	142303942	142303979
3366	"ENSMUSG00000030199.16"	"Etv6"	chr6	+	134137284	134137417	134137287	134137417	134066306	134066465
3414	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125153406	125153502	125153409	125153502	125151384	125151525
3415	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125152443	125152771	125152613	125152771	125151797	125151803
3416	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125153041	125153502	125153406	125153502	125152613	125152771
3421	"ENSMUSG00000063870.12"	"Chd4"	chr6	+	125120204	125120556	125120469	125120556	125114290	125114466
3424	"ENSMUSG00000038346.18"	"Zfp384"	chr6	+	125024745	125025082	125024862	125025082	125024504	125024552
3426	"ENSMUSG00000023191.9"	"P3h3"	chr6	-	124845201	124845658	124845201	124845319	124845941	124846043
3438	"ENSMUSG00000087231.7"	"E230016M11Rik"	chr6	+	67063394	67064718	67064612	67064718	67043758	67043918
3444	"ENSMUSG00000041921.16"	"Metap1d"	chr2	+	71509740	71511560	71511411	71511560	71506784	71506942
3445	"ENSMUSG00000024180.14"	"Tmem8"	chr17	+	26119032	26119535	26119398	26119535	26118861	26118952
3450	"ENSMUSG00000041477.14"	"Dcp1b"	chr6	+	119214769	119217979	119217802	119217979	119206469	119206598
3451	"ENSMUSG00000041477.14"	"Dcp1b"	chr6	+	119214769	119217979	119217901	119217979	119206469	119206598
3452	"ENSMUSG00000041477.14"	"Dcp1b"	chr6	+	119217802	119217979	119217901	119217979	119206469	119206598
3472	"ENSMUSG00000038671.15"	"Arfrp1"	chr2	-	181364013	181364398	181364013	181364096	181364604	181364711
3479	"ENSMUSG00000040928.15"	"S100pbp"	chr4	-	129181966	129182532	129181966	129182100	129183600	129183717
3489	"ENSMUSG00000034269.12"	"Setd5"	chr6	+	113110316	113110525	113110373	113110525	113110084	113110221
3490	"ENSMUSG00000096929.7"	"A330023F24Rik"	chr1	+	195018547	195018940	195018600	195018940	194976384	194976457
3491	"ENSMUSG00000096929.7"	"A330023F24Rik"	chr1	+	195018547	195018940	195018600	195018940	195017397	195017551
3496	"ENSMUSG00000041235.12"	"Chd7"	chr4	+	8863908	8864049	8863941	8864049	8862489	8862711
3506	"ENSMUSG00000045095.16"	"Magi1"	chr6	-	93708003	93708220	93708003	93708217	93745433	93746054
3507	"ENSMUSG00000053581.13"	"Zfand2a"	chr5	-	139482701	139482797	139482701	139482764	139484265	139484549
3514	"ENSMUSG00000011877.13"	"Git1"	chr11	+	77505503	77505753	77505679	77505753	77505322	77505376
3532	"ENSMUSG00000019518.11"	"Ap4m1"	chr5	+	138176051	138176263	138176209	138176263	138175911	138175974
3533	"ENSMUSG00000030443.16"	"Zfp583"	chr7	-	6323646	6323745	6323646	6323742	6325452	6325579
3534	"ENSMUSG00000030443.16"	"Zfp583"	chr7	-	6323646	6323745	6323646	6323742	6329254	6329316
3535	"ENSMUSG00000057230.14"	"Aak1"	chr6	+	86963992	86964225	86963995	86964225	86956258	86956572
3538	"ENSMUSG00000101655.1"	"2310040G24Rik"	chr6	-	86483375	86483717	86483375	86483699	86487794	86488227
3546	"ENSMUSG00000021302.10"	"Ggps1"	chr13	-	14059318	14059457	14059318	14059453	14060962	14061007
3556	"ENSMUSG00000010721.15"	"Lmbr1"	chr5	-	29323801	29323905	29323801	29323824	29361047	29361087
3570	"ENSMUSG00000027002.13"	"Nckap1"	chr2	-	80553136	80553449	80553136	80553227	80554201	80554258
3583	"ENSMUSG00000063884.6"	"Ptcd3"	chr6	-	71883443	71883602	71883443	71883592	71885308	71885399
3584	"ENSMUSG00000063884.6"	"Ptcd3"	chr6	-	71883443	71884625	71883443	71883592	71885308	71885399
3585	"ENSMUSG00000063884.6"	"Ptcd3"	chr6	-	71883443	71884625	71883443	71883602	71885308	71885399
3590	"ENSMUSG00000068735.14"	"Trp53i11"	chr2	+	93197461	93197748	93197608	93197748	93196896	93196978
3591	"ENSMUSG00000068735.14"	"Trp53i11"	chr2	+	93197461	93197748	93197611	93197748	93196896	93196978
3610	"ENSMUSG00000037373.12"	"Ctbp1"	chr5	-	33247753	33248686	33247753	33248683	33249586	33249714
3619	"ENSMUSG00000036180.15"	"Gatad2a"	chr8	-	69916283	69916451	69916283	69916448	69916559	69916700
3622	"ENSMUSG00000003549.9"	"Ercc1"	chr7	+	19354325	19354425	19354330	19354425	19350692	19350792
3637	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55491226	55491310	55491229	55491310	55487658	55487742
3641	"ENSMUSG00000031066.10"	"Usp11"	chrX	+	20712325	20712982	20712836	20712982	20712029	20712160
3655	"ENSMUSG00000028447.11"	"Dctn3"	chr4	-	41714797	41715259	41714797	41715238	41716395	41716454
3658	"ENSMUSG00000009281.6"	"Rarres2"	chr6	-	48569940	48570062	48569940	48570059	48571782	48571887
3681	"ENSMUSG00000033228.8"	"Scaf11"	chr15	-	96434919	96434997	96434919	96434996	96438181	96438350
3699	"ENSMUSG00000062729.11"	"Ppox"	chr1	-	171279429	171279593	171279429	171279574	171279868	171280001
3700	"ENSMUSG00000062729.11"	"Ppox"	chr1	-	171279429	171280001	171279429	171279574	171280139	171280255
3705	"ENSMUSG00000029267.17"	"Mtf2"	chr5	+	108080824	108081023	108080921	108081023	108073306	108073454
3708	"ENSMUSG00000029772.17"	"Ahcyl2"	chr6	+	29863139	29863251	29863142	29863251	29820328	29820634
3710	"ENSMUSG00000022075.7"	"Rhobtb2"	chr14	-	69796273	69798324	69796273	69797292	69799677	69799781
3723	"ENSMUSG00000002346.16"	"Slc25a42"	chr8	-	70188832	70189577	70188832	70188949	70190062	70190088
3730	"ENSMUSG00000038766.16"	"Gabpb2"	chr3	-	95203730	95204808	95203730	95203925	95206462	95206602
3740	"ENSMUSG00000030272.15"	"Camk1"	chr6	-	113339284	113339581	113339284	113339423	113340291	113340423
3742	"ENSMUSG00000029658.17"	"Wdr95"	chr5	+	149564182	149564426	149564357	149564426	149544741	149544859
3743	"ENSMUSG00000029658.17"	"Wdr95"	chr5	+	149564182	149564426	149564357	149564426	149563215	149563245
3745	"ENSMUSG00000025995.16"	"Wdr75"	chr1	+	45818821	45819658	45819488	45819658	45818169	45818264
3753	"ENSMUSG00000020923.17"	"Ubtf"	chr11	-	102309867	102309909	102309867	102309908	102310190	102310332
3754	"ENSMUSG00000028393.10"	"Alad"	chr4	-	62510867	62511612	62510867	62510923	62511701	62511785
3764	"ENSMUSG00000027865.10"	"Gdap2"	chr3	+	100201973	100202117	100202010	100202117	100196542	100196597
3771	"ENSMUSG00000037692.14"	"Ahdc1"	chr4	+	133012189	133012287	133012192	133012287	133011505	133011523
3776	"ENSMUSG00000036555.14"	"Iqce"	chr5	-	140680715	140680945	140680715	140680941	140682401	140682457
3801	"ENSMUSG00000033419.16"	"Snap91"	chr9	-	86783299	86783434	86783299	86783404	86798537	86798699
3820	"ENSMUSG00000020898.18"	"Ctc1"	chr11	+	69022376	69022614	69022392	69022614	69021029	69021115
3823	"ENSMUSG00000020898.18"	"Ctc1"	chr11	+	69031410	69031604	69031413	69031604	69031233	69031313
3824	"ENSMUSG00000030428.16"	"Ttyh1"	chr7	+	4133074	4133738	4133662	4133738	4131290	4131383
3828	"ENSMUSG00000029407.10"	"Uso1"	chr5	+	92187697	92187816	92187704	92187816	92187234	92187345
3880	"ENSMUSG00000033793.12"	"Atp6v1h"	chr1	+	5093362	5095728	5095614	5095728	5089008	5089111
3882	"ENSMUSG00000020156.16"	"Pwwp3a"	chr10	+	80238314	80238920	80238859	80238920	80236110	80236181
3884	"ENSMUSG00000026632.17"	"Tatdn3"	chr1	-	191049281	191049362	191049281	191049359	191054855	191054911
3888	"ENSMUSG00000037020.16"	"Wdr62"	chr7	-	30242745	30242935	30242745	30242877	30243033	30243141
3895	"ENSMUSG00000009551.2"	"6330409D20Rik"	chr2	-	32732619	32733042	32732619	32733039	32734569	32734878
3896	"ENSMUSG00000009551.2"	"6330409D20Rik"	chr2	-	32732619	32733042	32732619	32733039	32737499	32737631
3909	"ENSMUSG00000020389.19"	"Cdkl3"	chr11	+	52004909	52005092	52004912	52005092	52004240	52004417
3910	"ENSMUSG00000020389.19"	"Cdkl3"	chr11	+	52084370	52084490	52084373	52084490	52035946	52036020
3928	"ENSMUSG00000020287.15"	"Mpg"	chr11	+	32229848	32230053	32229879	32230053	32227751	32227949
3936	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129602194	129602261	129602221	129602261	129601406	129601533
3937	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129602194	129602261	129602221	129602261	129601406	129601625
3938	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129602194	129602261	129602221	129602261	129601869	129601961
3955	"ENSMUSG00000027210.20"	"Meis2"	chr2	-	116061450	116061592	116061450	116061569	116062399	116062530
3959	"ENSMUSG00000020630.9"	"Rnaseh1"	chr12	+	28657632	28657717	28657636	28657717	28655584	28655684
3960	"ENSMUSG00000020630.9"	"Rnaseh1"	chr12	+	28657632	28657717	28657636	28657717	28657271	28657326
3970	"ENSMUSG00000041459.15"	"Tardbp"	chr4	-	148617565	148617705	148617565	148617635	148618673	148618791
3971	"ENSMUSG00000041459.15"	"Tardbp"	chr4	-	148617565	148617825	148617565	148617635	148618673	148618791
3975	"ENSMUSG00000014668.15"	"Chfr"	chr5	+	110140353	110140453	110140375	110140453	110140116	110140189
3994	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007327	21007540	21007363	21007540	21006826	21006856
3995	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007327	21007540	21007433	21007540	21006826	21006856
3996	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007363	21007540	21007433	21007540	21006826	21006856
4015	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62338858	62339068	62338858	62339065	62351377	62351546
4020	"ENSMUSG00000030330.15"	"Ing4"	chr6	+	125047478	125047587	125047481	125047587	125047210	125047316
4023	"ENSMUSG00000015165.16"	"Hnrnpl"	chr7	+	28818460	28818924	28818643	28818924	28815279	28815352
4030	"ENSMUSG00000022519.14"	"Srl"	chr16	-	4493778	4493880	4493778	4493877	4541679	4541816
4042	"ENSMUSG00000023755.10"	"Rhebl1"	chr15	-	98878452	98879055	98878452	98878534	98879258	98879315
4044	"ENSMUSG00000055204.15"	"Ankrd17"	chr5	-	90278242	90278391	90278242	90278388	90285040	90285143
4049	"ENSMUSG00000028461.12"	"Ccdc107"	chr4	+	43495508	43495921	43495696	43495921	43495341	43495432
4052	"ENSMUSG00000035505.14"	"Cox18"	chr5	-	90218911	90219036	90218911	90219033	90222230	90222331
4053	"ENSMUSG00000002741.9"	"Ykt6"	chr11	+	5959296	5959379	5959303	5959379	5955692	5956004
4054	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96630301	96630361	96630305	96630361	96629939	96630028
4055	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96630301	96630361	96630305	96630361	96629939	96630065
4065	"ENSMUSG00000025902.13"	"Sox17"	chr1	-	4493099	4493490	4493099	4493466	4495135	4495942
4083	"ENSMUSG00000029208.16"	"Guf1"	chr5	+	69567127	69568497	69568395	69568497	69566360	69566504
4085	"ENSMUSG00000029221.15"	"Slc30a9"	chr5	+	67334505	67334668	67334565	67334668	67329892	67329951
4086	"ENSMUSG00000029221.15"	"Slc30a9"	chr5	+	67342093	67344569	67344529	67344569	67339950	67340006
4096	"ENSMUSG00000040907.15"	"Atp1a3"	chr7	-	24978166	24979005	24978166	24978576	24979294	24979396
4101	"ENSMUSG00000038608.15"	"Dock10"	chr1	-	80648212	80648332	80648212	80648329	80709286	80709496
4102	"ENSMUSG00000038608.15"	"Dock10"	chr1	-	80648212	80648332	80648212	80648329	80758325	80758527
4107	"ENSMUSG00000039701.11"	"Usp53"	chr3	-	122961154	122961432	122961154	122961237	122962883	122963018
4108	"ENSMUSG00000039701.11"	"Usp53"	chr3	-	122982684	122982847	122982684	122982709	122983705	122983893
4109	"ENSMUSG00000115422.1"	"4930452G13Rik"	chr14	+	79704437	79704643	79704508	79704643	79702919	79703142
4110	"ENSMUSG00000046337.17"	"Fam178b"	chr1	-	36585915	36586003	36585915	36585999	36589236	36589317
4138	"ENSMUSG00000067367.9"	"Lyar"	chr5	+	38224626	38224797	38224717	38224797	38223133	38223231
4145	"ENSMUSG00000029192.17"	"Tbc1d14"	chr5	-	36505024	36505134	36505024	36505107	36507577	36508431
4146	"ENSMUSG00000029192.17"	"Tbc1d14"	chr5	-	36505024	36505134	36505024	36505107	36512453	36512548
4147	"ENSMUSG00000029192.17"	"Tbc1d14"	chr5	-	36507577	36508431	36507577	36507706	36512453	36512548
4152	"ENSMUSG00000004642.13"	"Slbp"	chr5	-	33645499	33646069	33645499	33645637	33651962	33652079
4154	"ENSMUSG00000014956.15"	"Ppp1cb"	chr5	+	32483359	32483464	32483425	32483464	32480689	32480920
4156	"ENSMUSG00000064037.13"	"Gpn1"	chr5	+	31497310	31499304	31499266	31499304	31495517	31495611
4158	"ENSMUSG00000062761.7"	"Zfp512"	chr5	+	31465445	31465633	31465451	31465633	31453154	31453213
4184	"ENSMUSG00000027931.12"	"Npr1"	chr3	-	90459322	90459495	90459322	90459397	90459932	90460053
4186	"ENSMUSG00000037266.18"	"Rsrp1"	chr4	+	134926025	134926818	134926734	134926818	134925292	134925432
4189	"ENSMUSG00000019927.6"	"Ube2d1"	chr10	-	71259741	71262115	71259741	71259819	71262198	71262262
4197	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70984492	70984745	70984671	70984745	70978732	70978815
4198	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70983318	70983442	70983323	70983442	70978732	70978839
4199	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70984492	70984745	70984671	70984745	70983318	70983442
4201	"ENSMUSG00000028949.13"	"Smarcd3"	chr5	-	24595389	24595845	24595389	24595485	24595951	24596074
4205	"ENSMUSG00000024805.16"	"Pcgf5"	chr19	+	36437302	36437362	36437305	36437362	36434569	36434666
4216	"ENSMUSG00000025724.12"	"Sec11a"	chr7	-	80923100	80923220	80923100	80923215	80927736	80927886
4221	"ENSMUSG00000078580.3"	"E430018J23Rik"	chr7	-	127393000	127393114	127393000	127393111	127393289	127393629
4231	"ENSMUSG00000019302.16"	"Atp6v0a1"	chr11	+	101027266	101029258	101029175	101029258	101026680	101026763
4250	"ENSMUSG00000033955.13"	"Tnks1bp1"	chr2	+	85050860	85050973	85050864	85050973	85048021	85048135
4253	"ENSMUSG00000046798.14"	"Cldn12"	chr5	-	5513161	5513251	5513161	5513223	5514627	5514730
4265	"ENSMUSG00000065990.12"	"Aurkaip1"	chr4	+	155831892	155832070	155831982	155832070	155831668	155831766
4292	"ENSMUSG00000017721.15"	"Pigt"	chr2	+	164501080	164501650	164501484	164501650	164500431	164500518
4299	"ENSMUSG00000040420.15"	"Cdh18"	chr15	+	23460315	23460567	23460421	23460567	23410683	23410820
4311	"ENSMUSG00000026018.12"	"Ica1l"	chr1	-	60028067	60028246	60028067	60028236	60042796	60043087
4325	"ENSMUSG00000042289.11"	"Hsd3b7"	chr7	+	127801833	127802113	127802013	127802113	127801460	127801616
4334	"ENSMUSG00000028914.13"	"Casp9"	chr4	+	141813594	141815976	141815768	141815976	141812206	141812316
4339	"ENSMUSG00000029238.11"	"Clock"	chr5	-	76254373	76254463	76254373	76254441	76265790	76265939
4343	"ENSMUSG00000025939.19"	"Ube2w"	chr1	-	16585275	16585431	16585275	16585352	16602261	16602353
4345	"ENSMUSG00000029319.8"	"Coq2"	chr5	-	100663579	100663828	100663579	100663701	100667891	100668058
4351	"ENSMUSG00000043411.15"	"Usp48"	chr4	+	137637759	137637890	137637764	137637890	137636933	137636987
4356	"ENSMUSG00000054477.16"	"Kcnn2"	chr18	+	45655197	45655339	45655198	45655339	45561220	45561316
4359	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91250655	91250853
4361	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254214	91254393	91254262	91254393	91253759	91253827
4362	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254259	91254393	91254262	91254393	91253759	91253827
4364	"ENSMUSG00000026207.16"	"Speg"	chr1	+	75387797	75389104	75387800	75389104	75384827	75385164
4366	"ENSMUSG00000028669.15"	"Pithd1"	chr4	-	135986391	135986466	135986391	135986435	135986937	135987264
4374	"ENSMUSG00000030357.10"	"Fkbp4"	chr6	-	128433525	128433793	128433525	128433609	128434304	128434461
4385	"ENSMUSG00000058254.12"	"Tspan7"	chrX	+	10590135	10595354	10595278	10595354	10585496	10585652
4386	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7723848	7723920	7723852	7723920	7721972	7722230
4402	"ENSMUSG00000021936.14"	"Mapk8"	chr14	-	33388799	33388982	33388799	33388826	33392941	33393107
4414	"ENSMUSG00000078578.9"	"Ube2d3"	chr3	+	135439643	135439798	135439660	135439798	135438753	135438864
4440	"ENSMUSG00000027993.16"	"Trim2"	chr3	-	84210172	84210354	84210172	84210351	84304589	84304809
4448	"ENSMUSG00000037940.17"	"Inpp4b"	chr8	+	81741297	81741500	81741307	81741500	81472756	81472819
4461	"ENSMUSG00000014606.14"	"Slc25a11"	chr11	-	70646075	70646283	70646075	70646228	70647290	70647479
4463	"ENSMUSG00000033191.14"	"Tie1"	chr4	-	118478861	118479903	118478861	118479152	118480101	118480239
4467	"ENSMUSG00000033326.15"	"Kdm4a"	chr4	-	118177394	118177576	118177394	118177563	118179601	118179654
4482	"ENSMUSG00000027674.16"	"Pex5l"	chr3	-	33005919	33006046	33005919	33006043	33014964	33015076
4489	"ENSMUSG00000028700.14"	"Pomgnt1"	chr4	+	116155367	116155518	116155459	116155518	116155062	116155146
4494	"ENSMUSG00000058454.15"	"Dhcr7"	chr7	+	143841157	143841371	143841339	143841371	143837761	143837984
4527	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91390606	91390663
4537	"ENSMUSG00000116048.1"	"Septin2"	chr1	+	93489123	93489154	93489127	93489154	93478992	93479068
4538	"ENSMUSG00000116048.1"	"Septin2"	chr1	+	93489123	93489154	93489127	93489154	93479060	93479180
4541	"ENSMUSG00000027198.16"	"Ext2"	chr2	-	93762552	93762684	93762552	93762621	93791009	93791103
4542	"ENSMUSG00000054414.4"	"Slc30a7"	chr3	-	115938972	115946711	115938972	115939692	115954051	115954201
4544	"ENSMUSG00000028758.12"	"Kif17"	chr4	+	138289237	138289324	138289240	138289324	138281356	138281466
4547	"ENSMUSG00000027404.15"	"Snrpb"	chr2	-	130172602	130173174	130172602	130172728	130173606	130173759
4562	"ENSMUSG00000031712.10"	"Il15"	chr8	-	82334468	82334606	82334468	82334558	82343238	82343323
4569	"ENSMUSG00000021709.14"	"Erbin"	chr13	-	103824719	103824926	103824719	103824848	103830187	103830331
4570	"ENSMUSG00000021709.14"	"Erbin"	chr13	-	103824719	103824926	103824719	103824848	103833497	103835028
4577	"ENSMUSG00000038831.16"	"Ralgps1"	chr2	-	33146569	33146653	33146569	33146650	33155287	33155339
4578	"ENSMUSG00000038831.16"	"Ralgps1"	chr2	-	33146569	33146653	33146569	33146650	33157771	33158170
4580	"ENSMUSG00000031729.6"	"Ist1"	chr8	-	109675375	109676850	109675375	109675424	109677485	109677686
4623	"ENSMUSG00000056153.15"	"Socs6"	chr18	-	88886991	88887065	88886991	88887052	88887212	88887333
4627	"ENSMUSG00000054752.16"	"Fsd1l"	chr4	+	53693983	53694084	53693986	53694084	53687206	53687239
4633	"ENSMUSG00000040548.16"	"Tex2"	chr11	-	106513586	106513712	106513586	106513706	106529261	106529361
4648	"ENSMUSG00000035781.14"	"R3hdm4"	chr10	-	79913556	79913711	79913556	79913681	79914145	79914255
4652	"ENSMUSG00000036062.13"	"Phf24"	chr4	+	42933615	42933997	42933778	42933997	42916693	42916829
4672	"ENSMUSG00000040029.15"	"Ipo8"	chr6	-	148770682	148775093	148770682	148772809	148777202	148777403
4680	"ENSMUSG00000033460.14"	"Armcx1"	chrX	+	134718655	134718818	134718725	134718818	134718369	134718461
4682	"ENSMUSG00000042747.12"	"Krtcap2"	chr3	+	89246777	89246932	89246780	89246932	89245965	89246515
4683	"ENSMUSG00000042747.12"	"Krtcap2"	chr3	+	89246777	89246932	89246780	89246932	89246433	89246593
4701	"ENSMUSG00000028546.17"	"Elavl4"	chr4	-	110203736	110206701	110203736	110206659	110211425	110211651
4704	"ENSMUSG00000040113.14"	"Mettl11b"	chr1	-	163704002	163704252	163704002	163704163	163724901	163725232
4710	"ENSMUSG00000021363.14"	"Mak"	chr13	-	41030016	41030139	41030016	41030136	41032524	41032599
4716	"ENSMUSG00000028944.14"	"Prkag2"	chr5	-	24889081	24889188	24889081	24889185	24947423	24947638
4727	"ENSMUSG00000028176.13"	"Lrrc7"	chr3	-	158104427	158104502	158104427	158104485	158135187	158135409
4728	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157972999	157975294	157975227	157975294	157962277	157962382
4732	"ENSMUSG00000028459.11"	"Cd72"	chr4	-	43449451	43449549	43449451	43449528	43452306	43452639
4733	"ENSMUSG00000028459.11"	"Cd72"	chr4	-	43453082	43453211	43453082	43453172	43453640	43453712
4739	"ENSMUSG00000075590.4"	"Nrbp2"	chr15	-	76090245	76090526	76090245	76090286	76090637	76090739
4740	"ENSMUSG00000075590.4"	"Nrbp2"	chr15	-	76090245	76090542	76090245	76090286	76090637	76090739
4747	"ENSMUSG00000033256.14"	"Shf"	chr2	-	122353764	122353960	122353764	122353884	122354028	122354197
4750	"ENSMUSG00000026975.10"	"Dph7"	chr2	+	24965556	24965654	24965559	24965654	24962440	24962810
4751	"ENSMUSG00000026975.10"	"Dph7"	chr2	+	24965556	24965654	24965559	24965654	24963022	24963156
4752	"ENSMUSG00000026975.10"	"Dph7"	chr2	+	24965556	24965654	24965559	24965654	24963455	24963543
4753	"ENSMUSG00000003721.14"	"Insig2"	chr1	-	121307139	121307318	121307139	121307306	121312200	121312414
4755	"ENSMUSG00000037503.12"	"Fam168b"	chr1	-	34819866	34820009	34819866	34819963	34824019	34824055
4771	"ENSMUSG00000041966.18"	"Dcaf17"	chr2	+	71075367	71075536	71075446	71075536	71063358	71063495
4777	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195274	193195422
4786	"ENSMUSG00000035594.10"	"Chrna5"	chr9	+	55004330	55005159	55004335	55005159	55000451	55000496
4789	"ENSMUSG00000035293.13"	"G2e3"	chr12	+	51367751	51367956	51367774	51367956	51363416	51363546
4795	"ENSMUSG00000036622.15"	"Atp13a2"	chr4	+	141006042	141006848	141006752	141006848	141005265	141005362
4797	"ENSMUSG00000032826.19"	"Ank2"	chr3	-	126976844	126976947	126976844	126976932	126979255	126979267
4798	"ENSMUSG00000032826.19"	"Ank2"	chr3	-	126976844	126976947	126976844	126976932	126981799	126981944
4799	"ENSMUSG00000015092.9"	"Edf1"	chr2	+	25560584	25561062	25560968	25561062	25560150	25560202
4804	"ENSMUSG00000025812.18"	"Pard3"	chr8	+	127410728	127410773	127410731	127410773	127409555	127409704
4807	"ENSMUSG00000021548.10"	"Ccnh"	chr13	+	85202332	85202496	85202440	85202496	85190753	85190876
4812	"ENSMUSG00000031833.10"	"Mast3"	chr8	-	70789847	70789920	70789847	70789917	70792225	70792401
4817	"ENSMUSG00000087380.7"	"2210408F21Rik"	chr6	+	31328288	31328360	31328331	31328360	31277847	31277955
4820	"ENSMUSG00000002379.7"	"Ndufa11"	chr17	+	56721034	56721127	56721076	56721127	56717797	56717942
4830	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520308	4520215	4520308	4518602	4518660
4835	"ENSMUSG00000036452.18"	"Arhgap26"	chr18	+	39357552	39357828	39357798	39357828	39306701	39306852
4836	"ENSMUSG00000036452.18"	"Arhgap26"	chr18	+	39357737	39357828	39357798	39357828	39306701	39306852
4840	"ENSMUSG00000063077.15"	"Kif1b"	chr4	-	149257869	149258081	149257869	149258003	149261159	149261201
4841	"ENSMUSG00000063077.15"	"Kif1b"	chr4	-	149257869	149258081	149257869	149258003	149262135	149262278
4853	"ENSMUSG00000086968.8"	"4933431E20Rik"	chr3	-	107894050	107894228	107894050	107894208	107894588	107895773
4862	"ENSMUSG00000047473.14"	"Zfp30"	chr7	+	29789337	29789436	29789340	29789436	29786218	29786303
4866	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55719090	55719345	55719090	55719142	55719429	55719531
4867	"ENSMUSG00000032913.13"	"Lrig2"	chr3	-	104462658	104462808	104462658	104462787	104463489	104463551
4872	"ENSMUSG00000027519.10"	"Rab22a"	chr2	+	173695207	173695365	173695258	173695365	173688146	173688228
4874	"ENSMUSG00000027849.19"	"Syt6"	chr3	+	103585341	103585690	103585424	103585690	103575377	103575606
4891	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25842179	25842418	25842179	25842288	25843106	25843160
4894	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69092900	69094516	69094459	69094516	69049378	69049461
4895	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69092900	69094516	69094459	69094516	69091133	69091192
4896	"ENSMUSG00000028020.16"	"Glrb"	chr3	-	80879625	80879732	80879625	80879728	80908786	80908938
4898	"ENSMUSG00000035890.9"	"Rnf126"	chr10	-	79761429	79761633	79761429	79761499	79762084	79762329
4903	"ENSMUSG00000024234.7"	"Mtpap"	chr18	+	4386952	4387179	4387127	4387179	4386170	4386382
4906	"ENSMUSG00000040767.10"	"Snrnp25"	chr11	+	32207556	32207662	32207573	32207662	32206959	32207043
4909	"ENSMUSG00000015749.12"	"Anp32e"	chr3	+	95937023	95937195	95937119	95937195	95933908	95934058
4925	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151355166	151356236	151356128	151356236	151353919	151354093
4930	"ENSMUSG00000074182.8"	"Znhit6"	chr3	+	145578220	145578358	145578251	145578358	145576850	145576996
4938	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81724485	81724632	81724485	81724625	81729711	81730003
4939	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81724485	81724632	81724485	81724625	81745281	81745530
4940	"ENSMUSG00000025142.18"	"Aspscr1"	chr11	+	120701123	120701283	120701143	120701283	120689309	120689341
4943	"ENSMUSG00000038683.16"	"Pak1ip1"	chr13	+	41008885	41009364	41009218	41009364	41008210	41008285
4945	"ENSMUSG00000037366.14"	"Pafah2"	chr4	+	134410778	134410972	134410903	134410972	134404092	134404243
4950	"ENSMUSG00000026925.16"	"Inpp5e"	chr2	-	26399232	26399574	26399232	26399348	26400035	26400143
