ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2300	"ENSMUSG00000039585.15"	"Myo9a"	chr9	+	59908193	59908299	59909815	59909947	59907092	59907476	59910583	59910707
2301	"ENSMUSG00000032294.17"	"Pkm"	chr9	+	59675028	59675195	59675567	59675734	59671920	59672073	59678043	59678225
2302	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59630618	59630769	59631339	59631393	59628518	59628668	59632915	59633011
2303	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59631339	59631393	59632915	59633011	59630618	59630769	59633511	59633604
2304	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59632915	59633011	59633511	59633604	59631339	59631393	59634855	59634981
2305	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59633511	59633604	59634855	59634981	59632915	59633011	59636669	59636735
2306	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59640039	59640149	59641023	59641096	59637633	59637701	59648829	59648909
2307	"ENSMUSG00000025237.16"	"Parp6"	chr9	+	59640039	59640149	59641023	59641810	59637633	59637701	59648829	59648909
2308	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59590634	59590683	59602576	59602705	59582275	59582358	59602799	59602879
2309	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59602576	59602705	59602799	59602879	59590634	59590683	59602994	59603138
2310	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59603807	59603870	59604129	59604210	59603447	59603597	59604299	59604443
2311	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59603807	59603870	59604132	59604210	59603447	59603597	59604299	59604443
2312	"ENSMUSG00000029817.11"	"Tra2a"	chr6	-	49248985	49249174	49250862	49251022	49245475	49246964	49252381	49252515
2313	"ENSMUSG00000018882.12"	"Mrpl45"	chr11	+	97323850	97323949	97325708	97325757	97321442	97321560	97326781	97326931
2314	"ENSMUSG00000018882.12"	"Mrpl45"	chr11	+	97325708	97325757	97326781	97326931	97323850	97323949	97328085	97328259
2315	"ENSMUSG00000018882.12"	"Mrpl45"	chr11	+	97326781	97326931	97328085	97328259	97325708	97325757	97328481	97329920
2316	"ENSMUSG00000040722.7"	"Scamp5"	chr9	-	57447076	57447233	57451355	57451484	57446071	57446173	57451979	57452034
2317	"ENSMUSG00000040722.7"	"Scamp5"	chr9	-	57451355	57451484	57451979	57452034	57447076	57447233	57467815	57468060
2318	"ENSMUSG00000032298.13"	"Neil1"	chr9	-	57144944	57145008	57145097	57145217	57144637	57144737	57146600	57147034
2319	"ENSMUSG00000052917.15"	"Senp7"	chr16	+	56082355	56082408	56097339	56097431	56075408	56075578	56111605	56111803
2320	"ENSMUSG00000052917.15"	"Senp7"	chr16	+	56097339	56097431	56111605	56111803	56082355	56082408	56123778	56123970
2321	"ENSMUSG00000052917.15"	"Senp7"	chr16	+	56111605	56111803	56123778	56123970	56097339	56097431	56138984	56139043
2322	"ENSMUSG00000052917.15"	"Senp7"	chr16	+	56111605	56111803	56138984	56139100	56097339	56097431	56151273	56151458
2323	"ENSMUSG00000052917.15"	"Senp7"	chr16	+	56123778	56123970	56138984	56139100	56111605	56111803	56151273	56151458
2324	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66715112	66715247	66715958	66716045	66714576	66714716	66717753	66718019
2325	"ENSMUSG00000032311.17"	"Nrg4"	chr9	-	55249095	55249169	55280889	55280983	55242060	55242207	55282550	55282616
2326	"ENSMUSG00000111410.1"	"Gm49337"	chr4	+	116270787	116270968	116272738	116272864	116259544	116259643	116286055	116286198
2327	"ENSMUSG00000032293.8"	"Ireb2"	chr9	+	54883896	54884115	54885874	54885944	54882318	54882456	54886489	54886673
2328	"ENSMUSG00000042350.13"	"Arel1"	chr12	-	84934953	84935123	84940159	84940397	84934569	84934750	84941730	84941957
2329	"ENSMUSG00000042350.13"	"Arel1"	chr12	-	84940159	84940397	84943331	84943392	84934953	84935123	84951052	84951381
2330	"ENSMUSG00000030714.14"	"Sgf29"	chr7	+	126662565	126662651	126663027	126663052	126661051	126661148	126663928	126664004
2331	"ENSMUSG00000030714.14"	"Sgf29"	chr7	+	126663928	126664004	126664915	126664988	126661051	126661148	126670629	126670694
2332	"ENSMUSG00000040433.16"	"Zbtb38"	chr9	-	96718209	96718309	96731291	96731742	96682769	96689029	96732247	96732313
2333	"ENSMUSG00000099519.1"	"Gm29253"	chr1	-	75182893	75183116	75184455	75184573	75182591	75182737	75184688	75184867
2334	"ENSMUSG00000030306.14"	"Tmtc1"	chr6	-	148271375	148271519	148284856	148284970	148262782	148262891	148294514	148294682
2335	"ENSMUSG00000030306.14"	"Tmtc1"	chr6	-	148271375	148271519	148294514	148294682	148262782	148262891	148305997	148306119
2336	"ENSMUSG00000030306.14"	"Tmtc1"	chr6	-	148284856	148284970	148294514	148294682	148271375	148271519	148305997	148306119
2337	"ENSMUSG00000030306.14"	"Tmtc1"	chr6	-	148294514	148294682	148305997	148306119	148271375	148271519	148325116	148325306
2338	"ENSMUSG00000030306.14"	"Tmtc1"	chr6	-	148294514	148294682	148305997	148306119	148284856	148284970	148325116	148325306
2339	"ENSMUSG00000030306.14"	"Tmtc1"	chr6	-	148305997	148306119	148325116	148325306	148294514	148294682	148335642	148335746
2340	"ENSMUSG00000027589.14"	"Pcmtd2"	chr2	+	181846467	181846639	181851585	181851709	181844395	181844498	181854937	181857461
2341	"ENSMUSG00000027589.14"	"Pcmtd2"	chr2	+	181846467	181846639	181851585	181851713	181844453	181844498	181854937	181855338
2342	"ENSMUSG00000059820.14"	"Nkapd1"	chr9	-	50610299	50610449	50612376	50612477	50607558	50609425	50615482	50615559
2343	"ENSMUSG00000039542.16"	"Ncam1"	chr9	-	49531973	49531976	49541887	49541902	49523521	49523646	49543010	49543142
2344	"ENSMUSG00000039542.16"	"Ncam1"	chr9	-	49535208	49535250	49536989	49537037	49523625	49523646	49541887	49541902
2345	"ENSMUSG00000039542.16"	"Ncam1"	chr9	-	49535208	49535250	49541887	49541902	49523625	49523646	49543010	49543030
2346	"ENSMUSG00000039542.16"	"Ncam1"	chr9	-	49536989	49537037	49541887	49541902	49535208	49535250	49543010	49543030
2347	"ENSMUSG00000032267.8"	"Usp28"	chr9	+	49037176	49037256	49037767	49037891	49035881	49035960	49038981	49039177
2348	"ENSMUSG00000038510.12"	"Rpf2"	chr10	-	40234821	40234898	40236122	40236204	40233107	40233207	40239747	40239787
2349	"ENSMUSG00000038510.12"	"Rpf2"	chr10	-	40236122	40236204	40239747	40239787	40233107	40233207	40244584	40244717
2350	"ENSMUSG00000042396.10"	"Rbm7"	chr9	-	48490847	48490938	48493406	48493494	48488700	48489988	48494018	48494181
2351	"ENSMUSG00000032076.20"	"Cadm1"	chr9	+	47818733	47818817	47829376	47829409	47813772	47813945	47848166	47848298
2352	"ENSMUSG00000032076.20"	"Cadm1"	chr9	+	47818733	47818817	47836716	47836770	47813772	47813945	47848166	47848298
2353	"ENSMUSG00000032076.20"	"Cadm1"	chr9	+	47829376	47829409	47836716	47836770	47813772	47813945	47848166	47848298
2354	"ENSMUSG00000043987.18"	"Cep164"	chr9	-	45781951	45782248	45784882	45785029	45779689	45779836	45785777	45785921
2355	"ENSMUSG00000085489.7"	"Gm3669"	chrX	-	29883733	29883897	29884093	29884126	29883062	29883175	29884636	29884723
2356	"ENSMUSG00000027357.16"	"Crls1"	chr2	+	132854892	132855022	132861208	132861294	132849865	132850003	132862334	132862403
2357	"ENSMUSG00000032120.11"	"C2cd2l"	chr9	-	44314154	44314256	44314879	44315054	44313786	44314011	44315146	44315274
2358	"ENSMUSG00000032120.11"	"C2cd2l"	chr9	-	44314154	44314256	44314879	44315054	44313877	44314014	44315146	44315287
2359	"ENSMUSG00000045648.15"	"Vwc2l"	chr1	+	70726252	70726438	70729019	70729168	70725922	70726049	70750936	70751066
2360	"ENSMUSG00000020014.17"	"Cfap54"	chr10	-	92940140	92940335	92942866	92943019	92938201	92938289	92955047	92955159
2361	"ENSMUSG00000020014.17"	"Cfap54"	chr10	-	93043228	93043427	93045026	93045128	93039067	93039249	93045253	93045367
2362	"ENSMUSG00000027809.14"	"Etfdh"	chr3	-	79614999	79615146	79615923	79616001	79613621	79613762	79618306	79618425
2363	"ENSMUSG00000027071.14"	"P2rx3"	chr2	-	85024109	85024173	85024381	85024453	85023482	85023576	85024855	85024991
2364	"ENSMUSG00000020263.14"	"Appl2"	chr10	-	83620697	83620844	83624618	83624706	83617346	83617429	83628228	83628300
2365	"ENSMUSG00000022255.16"	"Mtdh"	chr15	+	34114798	34114975	34116310	34116376	34114023	34114108	34117879	34118110
2366	"ENSMUSG00000022255.16"	"Mtdh"	chr15	+	34121422	34121512	34123667	34123766	34117879	34118110	34131163	34131288
2367	"ENSMUSG00000026960.6"	"Arl6ip6"	chr2	+	53194283	53194337	53202918	53203051	53192087	53192522	53217294	53219220
2368	"ENSMUSG00000027525.18"	"Phactr3"	chr2	+	178302684	178302838	178328137	178328193	178283859	178284107	178331579	178331641
2369	"ENSMUSG00000027525.18"	"Phactr3"	chr2	+	178302684	178302838	178328140	178328193	178283859	178284107	178331579	178331641
2370	"ENSMUSG00000020747.18"	"Tmem94"	chr11	+	115787361	115787564	115788238	115788390	115786175	115786312	115788662	115788765
2371	"ENSMUSG00000037795.14"	"N4bp2"	chr5	+	65786105	65786361	65788052	65788141	65775584	65775663	65790017	65791170
2372	"ENSMUSG00000035093.16"	"Secisbp2l"	chr2	-	125758165	125758246	125760271	125760406	125757431	125757599	125767374	125767490
2373	"ENSMUSG00000035093.16"	"Secisbp2l"	chr2	-	125773175	125773500	125775552	125775731	125771408	125771544	125782598	125782870
2374	"ENSMUSG00000022521.10"	"Crebbp"	chr16	-	4137365	4137479	4138744	4138985	4128443	4128686	4154856	4155033
2375	"ENSMUSG00000022521.10"	"Crebbp"	chr16	-	4138744	4138985	4154856	4155033	4137365	4137479	4179423	4180133
2376	"ENSMUSG00000022521.10"	"Crebbp"	chr16	-	4154856	4155033	4179423	4180133	4138744	4138985	4213138	4213413
2377	"ENSMUSG00000024534.15"	"Sncaip"	chr18	+	52884967	52885081	52894833	52894959	52851438	52851511	52898119	52898289
2378	"ENSMUSG00000035934.16"	"Pknox2"	chr9	-	36923583	36923772	36936320	36936492	36911133	36911263	36954692	36954832
2379	"ENSMUSG00000035934.16"	"Pknox2"	chr9	-	36936320	36936492	36954692	36954832	36911133	36911263	36968377	36968486
2380	"ENSMUSG00000035934.16"	"Pknox2"	chr9	-	36936320	36936492	36954692	36954832	36923583	36923772	36968377	36968486
2381	"ENSMUSG00000035934.16"	"Pknox2"	chr9	-	36954692	36954832	36968377	36968486	36936320	36936492	36987167	36987272
2382	"ENSMUSG00000032118.16"	"Fez1"	chr9	+	36843661	36844017	36850346	36850446	36832683	36832911	36860811	36860898
2383	"ENSMUSG00000032118.16"	"Fez1"	chr9	+	36843661	36844017	36850346	36850446	36833634	36833836	36860811	36860898
2384	"ENSMUSG00000032118.16"	"Fez1"	chr9	+	36850346	36850446	36860811	36860898	36843658	36844017	36863496	36863665
2385	"ENSMUSG00000062762.17"	"Ei24"	chr9	-	36782732	36782844	36784467	36784579	36782340	36782415	36785532	36785652
2386	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931461	25931573	25931673	25931827	25930957	25931038	25932104	25932231
2387	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931461	25931573	25931673	25932231	25930957	25931038	25934757	25934878
2388	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931461	25931573	25932104	25932231	25930957	25931038	25934757	25934878
2389	"ENSMUSG00000025728.16"	"Pigq"	chr17	-	25931673	25932231	25934757	25934878	25931461	25931573	25935002	25935134
2390	"ENSMUSG00000035572.16"	"Dcaf10"	chr4	+	45349536	45349591	45359760	45359958	45348105	45348219	45370305	45370508
2391	"ENSMUSG00000032042.11"	"Srpr"	chr9	+	35214559	35214732	35215466	35215630	35214186	35214273	35215714	35215813
2392	"ENSMUSG00000035954.10"	"Dock4"	chr12	+	40747979	40748114	40755766	40755865	40745658	40745786	40766238	40766333
2393	"ENSMUSG00000035954.10"	"Dock4"	chr12	+	40755766	40755865	40766238	40766333	40747979	40748114	40777189	40777265
2394	"ENSMUSG00000042496.18"	"Prdm10"	chr9	+	31316169	31316334	31318511	31318571	31313426	31313621	31325626	31325834
2395	"ENSMUSG00000022044.14"	"Stmn4"	chr14	+	66355585	66355681	66356268	66356349	66354353	66354445	66356708	66356917
2396	"ENSMUSG00000031988.10"	"Vps26b"	chr9	-	27015156	27015321	27019317	27019474	27011200	27012900	27029398	27030030
2397	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990119	26990196	26992159	26992260	26985462	26985600	26999393	26999471
2398	"ENSMUSG00000031969.16"	"Acad8"	chr9	-	26990119	26990196	26992159	26992288	26985462	26985600	26999393	26999506
2399	"ENSMUSG00000020524.16"	"Gria1"	chr11	+	57309768	57309883	57310607	57310722	57289247	57289495	57317665	57317800
2400	"ENSMUSG00000020524.16"	"Gria1"	chr11	+	57309768	57309883	57317665	57317800	57289247	57289495	57327442	57330243
2401	"ENSMUSG00000036611.5"	"Eepd1"	chr9	+	25581891	25582002	25586661	25586796	25547551	25547603	25589434	25589573
2402	"ENSMUSG00000036611.5"	"Eepd1"	chr9	+	25586661	25586796	25589434	25589573	25581891	25582002	25594560	25594755
2403	"ENSMUSG00000036611.5"	"Eepd1"	chr9	+	25589434	25589573	25594560	25594755	25586661	25586796	25603408	25604110
2404	"ENSMUSG00000054252.18"	"Fgfr3"	chr5	+	33731280	33731431	33732116	33732261	33730143	33730334	33732721	33732912
2405	"ENSMUSG00000066839.12"	"Ecsit"	chr9	-	22078147	22078265	22084022	22084208	22076227	22076645	22085356	22085438
2406	"ENSMUSG00000037851.13"	"Iars"	chr13	+	49703166	49703262	49704270	49704393	49702487	49702548	49704832	49704924
2407	"ENSMUSG00000032182.15"	"Yipf2"	chr9	-	21592060	21592218	21592527	21592588	21591899	21591980	21592736	21592772
2408	"ENSMUSG00000032185.15"	"Carm1"	chr9	+	21586444	21586534	21586900	21587038	21586166	21586252	21587124	21587214
2409	"ENSMUSG00000032185.15"	"Carm1"	chr9	+	21586444	21586534	21587124	21587214	21586166	21586252	21587290	21587403
2410	"ENSMUSG00000024527.10"	"Afg3l2"	chr18	-	67428980	67429254	67431653	67431778	67425888	67426026	67434154	67434229
2411	"ENSMUSG00000033335.17"	"Dnm2"	chr9	+	21478898	21479037	21480406	21480545	21478280	21478348	21481332	21481419
2412	"ENSMUSG00000033335.17"	"Dnm2"	chr9	+	21489909	21489921	21490657	21490669	21489742	21489794	21494503	21494617
2413	"ENSMUSG00000002825.8"	"Qtrt1"	chr9	+	21412370	21412531	21417064	21417143	21412232	21412301	21417271	21417387
2414	"ENSMUSG00000002825.8"	"Qtrt1"	chr9	+	21412392	21412531	21417064	21417143	21412232	21412301	21417271	21417387
2415	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	140825051	140825081	141024024	141024141	140452578	140452686	141515203	141515325
2416	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	142217577	142217661	142256520	142256583	142210099	142210144	142261092	142261161
2417	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	142256520	142256631	142261092	142261161	142217577	142217661	142296518	142296596
2418	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	142261092	142261161	142296518	142296596	142256520	142256631	142317880	142317955
2419	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	142296518	142296596	142317880	142317955	142261092	142261161	142318414	142318507
2420	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	142374230	142374308	142384320	142384388	142318414	142318507	142389831	142392966
2421	"ENSMUSG00000111497.1"	"Gm38431"	chr9	-	21068029	21068117	21073074	21073181	21067513	21067925	21073263	21073318
2422	"ENSMUSG00000111497.1"	"Gm38431"	chr9	-	21075290	21075496	21075584	21075668	21073263	21073318	21075963	21076107
2423	"ENSMUSG00000061979.8"	"Rcc1l"	chr5	-	134155739	134155913	134157590	134157678	134154123	134154209	134163623	134163805
2424	"ENSMUSG00000032171.7"	"Pin1"	chr9	+	20655361	20655580	20662297	20662408	20652094	20652197	20663174	20666584
2425	"ENSMUSG00000032017.14"	"Grik4"	chr9	-	42591349	42591553	42597853	42597961	42566298	42566412	42622058	42622163
2426	"ENSMUSG00000032017.14"	"Grik4"	chr9	-	42675212	42675310	42687932	42688097	42671137	42671303	42808492	42808624
2427	"ENSMUSG00000115164.2"	"Gm30159"	chr15	-	63070697	63070761	63117721	63117830	63067917	63067991	63118735	63118824
2428	"ENSMUSG00000115164.2"	"Gm30159"	chr15	-	63118735	63118824	63138689	63138949	63070697	63070761	63139442	63139547
2429	"ENSMUSG00000030766.15"	"Arhgap17"	chr7	-	123327238	123327343	123331225	123331265	123323612	123323686	123369753	123369915
2430	"ENSMUSG00000074505.6"	"Fat3"	chr9	-	15916203	15916239	15916935	15916995	15910188	15915621	15919163	15919277
2431	"ENSMUSG00000031938.15"	"4931406C07Rik"	chr9	-	15294685	15294759	15297842	15297941	15294431	15294533	15301366	15301513
2432	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18071124	18071204	18101457	18101512	18065034	18065194	18109781	18109891
2433	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18082510	18082725	18092783	18092834	18071124	18071204	18101457	18101512
2434	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18082510	18082725	18101457	18101512	18071124	18071204	18109781	18109891
2435	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18101457	18101512	18109781	18109891	18071124	18071204	18122244	18122348
2436	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18109781	18109891	18122244	18122348	18071124	18071204	18123718	18123812
2437	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18109781	18109891	18122244	18122348	18101457	18101512	18123718	18123812
2438	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18126133	18126229	18146776	18146872	18123708	18123812	18159455	18159590
2439	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18146776	18146872	18159455	18159711	18126133	18126229	18162316	18162886
2440	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18171042	18171075	18186217	18186396	18170253	18170298	18196582	18196700
2441	"ENSMUSG00000031928.15"	"Mre11a"	chr9	+	14802763	14802949	14805355	14805527	14799555	14799670	14809803	14809884
2442	"ENSMUSG00000031928.15"	"Mre11a"	chr9	+	14805355	14805527	14809803	14809884	14802763	14802949	14811829	14811956
2443	"ENSMUSG00000031928.15"	"Mre11a"	chr9	+	14819415	14819478	14825140	14825357	14816795	14816969	14826534	14826615
2444	"ENSMUSG00000031928.15"	"Mre11a"	chr9	+	14825140	14825357	14826534	14826615	14819415	14819478	14829356	14829415
2445	"ENSMUSG00000002475.16"	"Abhd3"	chr18	-	10647969	10648018	10652187	10652361	10647725	10647891	10658779	10658789
2446	"ENSMUSG00000036912.18"	"Piwil4"	chr9	-	14715727	14715839	14716020	14716210	14714842	14715027	14718235	14718353
2447	"ENSMUSG00000100277.8"	"1810053B23Rik"	chr16	-	93346859	93347099	93347139	93347188	93344874	93345047	93358994	93359058
2448	"ENSMUSG00000089809.9"	"Rasgef1b"	chr5	-	99243063	99243246	99377094	99377175	99241408	99241531	99558891	99558945
2449	"ENSMUSG00000053110.13"	"Yap1"	chr9	-	7939139	7939152	7950491	7950539	7938407	7938538	7952952	7953134
2450	"ENSMUSG00000053110.13"	"Yap1"	chr9	-	7939139	7939164	7950491	7950539	7938407	7938538	7952952	7953134
2451	"ENSMUSG00000047193.16"	"Dync2h1"	chr9	-	6967079	6967289	6983389	6983506	6955906	6955996	6992523	6992628
2452	"ENSMUSG00000025555.14"	"Farp1"	chr14	+	121101988	121102182	121207253	121207358	121035563	121035925	121219376	121219419
2453	"ENSMUSG00000025892.16"	"Gria4"	chr9	-	4424319	4424454	4432772	4432887	4417898	4420316	4456004	4456252
2454	"ENSMUSG00000025892.16"	"Gria4"	chr9	-	4427029	4427144	4432772	4432887	4424319	4424454	4456004	4456252
2455	"ENSMUSG00000025892.16"	"Gria4"	chr9	-	4537634	4537819	4664767	4665007	4519485	4519539	4793809	4793968
2456	"ENSMUSG00000041624.10"	"Gucy1a2"	chr9	+	3759395	3759881	3797237	3797381	3634438	3635157	3865357	3865512
2457	"ENSMUSG00000001995.9"	"Sipa1l2"	chr8	-	125423192	125423246	125433177	125433309	125422578	125422702	125439263	125439483
2458	"ENSMUSG00000001995.9"	"Sipa1l2"	chr8	-	125491110	125492833	125519845	125519906	125482047	125482181	125569654	125569756
2459	"ENSMUSG00000057375.13"	"Yipf1"	chr4	+	107318941	107319105	107336113	107336194	107315762	107315842	107336436	107336524
2460	"ENSMUSG00000057375.13"	"Yipf1"	chr4	+	107344511	107344678	107350413	107350538	107340985	107341102	107359606	107359822
2461	"ENSMUSG00000039048.15"	"Foxred1"	chr9	-	35209415	35209529	35209944	35210165	35209037	35209156	35210806	35210922
2462	"ENSMUSG00000035401.9"	"Emsy"	chr7	-	98637260	98637520	98641492	98641668	98630130	98630407	98646448	98646523
2463	"ENSMUSG00000035401.9"	"Emsy"	chr7	-	98637260	98637520	98641492	98641668	98630130	98630407	98647804	98647904
2464	"ENSMUSG00000035401.9"	"Emsy"	chr7	-	98641492	98641668	98646448	98646523	98637260	98637520	98647804	98647904
2465	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165280616	165280700	165280785	165280954	165278240	165278416	165281307	165281380
2466	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165280616	165280700	165280785	165280891	165278389	165278416	165281307	165281380
2467	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165280785	165280891	165281307	165281380	165280616	165280700	165282080	165282144
2468	"ENSMUSG00000017664.16"	"Slc35c2"	chr2	-	165281307	165281380	165282080	165282144	165280785	165280891	165282782	165282933
2469	"ENSMUSG00000000399.10"	"Ndufa9"	chr6	-	126824935	126825002	126827539	126827635	126821720	126822189	126832471	126832548
2470	"ENSMUSG00000022897.15"	"Dyrk1a"	chr16	+	94611418	94611504	94659496	94659693	94570863	94570976	94663768	94663861
2471	"ENSMUSG00000040010.10"	"Slc7a5"	chr8	-	121885908	121886005	121886279	121886383	121884982	121885132	121886857	121886981
2472	"ENSMUSG00000040263.16"	"Klhdc4"	chr8	-	121806505	121806598	121813706	121813843	121804946	121805106	121820121	121820220
2473	"ENSMUSG00000031816.15"	"Mthfsd"	chr8	-	121105573	121105687	121105717	121105831	121104391	121104505	121106869	121106973
2474	"ENSMUSG00000031816.15"	"Mthfsd"	chr8	-	121105573	121105687	121105717	121105831	121104391	121104558	121106869	121106973
2475	"ENSMUSG00000025932.14"	"Eya1"	chr1	-	14208894	14208984	14229492	14229576	14184625	14184684	14231412	14231552
2476	"ENSMUSG00000031826.20"	"Usp10"	chr8	+	119936530	119936588	119941112	119942138	119931848	119931917	119947074	119947166
2477	"ENSMUSG00000040003.18"	"Magi2"	chr5	+	20215318	20215529	20228371	20228451	20195020	20195233	20358913	20358971
2478	"ENSMUSG00000040003.18"	"Magi2"	chr5	+	20228371	20228451	20358913	20358971	20215318	20215529	20389069	20389191
2479	"ENSMUSG00000040003.18"	"Magi2"	chr5	+	20611044	20611188	20651054	20651193	20609263	20609459	20702069	20702919
2480	"ENSMUSG00000078908.10"	"Mon1b"	chr8	+	113638534	113639354	113639686	113639834	113637740	113638085	113641929	113643806
2481	"ENSMUSG00000031772.17"	"Cntnap4"	chr8	+	112616397	112616508	112665106	112665300	112570042	112570225	112733412	112733560
2482	"ENSMUSG00000031949.17"	"Adat1"	chr8	-	111972104	111972191	111978038	111978138	111966907	111968544	111979298	111979444
2483	"ENSMUSG00000031954.6"	"Cfdp1"	chr8	-	111779250	111779409	111830869	111830989	111768490	111768787	111840357	111840485
2484	"ENSMUSG00000031954.6"	"Cfdp1"	chr8	-	111830869	111830989	111840357	111840485	111779250	111779409	111841782	111841990
2485	"ENSMUSG00000031749.12"	"St3gal2"	chr8	+	110962168	110962362	110967416	110967596	110956757	110958050	110969187	110969233
2486	"ENSMUSG00000033763.14"	"Mtss2"	chr8	+	110731961	110732178	110737145	110737220	110730022	110730120	110737571	110737748
2487	"ENSMUSG00000033763.14"	"Mtss2"	chr8	+	110732057	110732178	110737145	110737220	110730022	110730120	110737571	110737748
2488	"ENSMUSG00000092544.8"	"Gm20422"	chr8	-	69766641	69766777	69767632	69767693	69744460	69744587	69769120	69769247
2489	"ENSMUSG00000057531.14"	"Dtnbp1"	chr13	-	44930995	44931151	44953171	44953194	44923148	44923292	44970045	44970178
2490	"ENSMUSG00000057531.14"	"Dtnbp1"	chr13	-	44953171	44953194	44970045	44970178	44930995	44931151	44986034	44986095
2491	"ENSMUSG00000057531.14"	"Dtnbp1"	chr13	-	44953171	44953194	44982740	44982873	44930995	44931151	44986034	44986095
2492	"ENSMUSG00000057531.14"	"Dtnbp1"	chr13	-	44970045	44970178	44982740	44982873	44930995	44931151	44986034	44986095
2493	"ENSMUSG00000057531.14"	"Dtnbp1"	chr13	-	44982740	44982873	44986034	44986095	44970045	44970178	44992018	44992069
2494	"ENSMUSG00000057531.14"	"Dtnbp1"	chr13	-	44986034	44986095	44992018	44992069	44982740	44982873	44993684	44993738
2495	"ENSMUSG00000038039.13"	"Gcc2"	chr10	+	58256746	58256904	58258240	58258308	58255828	58255882	58267966	58268071
2496	"ENSMUSG00000038039.13"	"Gcc2"	chr10	+	58256819	58256904	58258240	58258308	58255828	58255882	58267966	58268071
2497	"ENSMUSG00000070880.10"	"Gad1"	chr2	+	70563767	70563910	70567185	70567248	70562041	70562332	70572705	70572864
2498	"ENSMUSG00000070880.10"	"Gad1"	chr2	+	70567185	70567248	70572705	70572864	70563441	70563910	70574068	70574311
2499	"ENSMUSG00000025537.12"	"Phkg1"	chr5	-	129869460	129869526	129873215	129873270	129866861	129867025	129873668	129873847
2500	"ENSMUSG00000031902.10"	"Nfatc3"	chr8	+	106100933	106100989	106104024	106104151	106099071	106099212	106108124	106109129
2501	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704514	105704634	105704760	105704112	105704249	105706565	105706738
2502	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704760	105706565	105706738	105704112	105704249	105707548	105707743
2503	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704634	105704760	105706565	105706738	105704350	105704514	105707548	105707743
2504	"ENSMUSG00000038604.9"	"Ripor1"	chr8	+	105615978	105616042	105616127	105616171	105615712	105615865	105616257	105616383
2505	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105476370	105476529	105476613	105476738	105476023	105476136	105477016	105477118
2506	"ENSMUSG00000033249.10"	"Hsf4"	chr8	+	105272459	105272584	105272809	105272933	105272105	105272208	105274645	105274751
2507	"ENSMUSG00000031885.14"	"Cbfb"	chr8	+	105178592	105178709	105194474	105194591	105171305	105171392	105202451	105202547
2508	"ENSMUSG00000031885.14"	"Cbfb"	chr8	+	105194474	105194591	105202451	105202578	105178592	105178709	105215903	105217981
2509	"ENSMUSG00000035770.8"	"Dync1li2"	chr8	-	104423112	104423230	104423585	104423627	104422286	104422403	104425438	104425498
2510	"ENSMUSG00000035770.8"	"Dync1li2"	chr8	-	104440473	104440590	104442473	104442547	104437362	104437593	104442694	104442908
2511	"ENSMUSG00000038240.13"	"Pdss2"	chr10	+	43393870	43394044	43395560	43395692	43372134	43372209	43413514	43413547
2512	"ENSMUSG00000031673.6"	"Cdh11"	chr8	-	102679611	102680011	102720412	102720530	102673811	102674106	102784895	102785642
