ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
31615	"ENSMUSG00000038267.15"	"Slc22a23"	chr13	-	34305157	34305261	34298996	34299151	34344158	34344203
31616	"ENSMUSG00000016256.10"	"Ctsz"	chr2	-	174428577	174428743	174427492	174427982	174429055	174429206
31617	"ENSMUSG00000051497.15"	"Kcnj16"	chr11	+	110986429	110986510	110968032	110968095	111024408	111024822
31618	"ENSMUSG00000073856.11"	"Iqck"	chr7	+	118872820	118872885	118855774	118855961	118876241	118876371
31619	"ENSMUSG00000073856.11"	"Iqck"	chr7	+	118872820	118872894	118855774	118855961	118876241	118876371
31620	"ENSMUSG00000073856.11"	"Iqck"	chr7	+	118876241	118876371	118872820	118872894	118877599	118877697
31621	"ENSMUSG00000027072.13"	"Prg3"	chr2	+	84989224	84989532	84988658	84988792	84991401	84991533
31622	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123734259	123734398	123733602	123733635	123736558	123736681
31623	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123735821	123735896	123733555	123733635	123736558	123736681
31624	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123742778	123742856	123740671	123740862	123743637	123743645
31625	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123742778	123742856	123740671	123740884	123743637	123743645
31626	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123745496	123745589	123744954	123745111	123746771	123746870
31627	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123745496	123745589	123744954	123745111	123749288	123749371
31628	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123746771	123746870	123744954	123745111	123749288	123749367
31629	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123746771	123746870	123745496	123745589	123749288	123749367
31630	"ENSMUSG00000033933.13"	"Vhl"	chr6	+	113628091	113628214	113623958	113624378	113629384	113629557
31631	"ENSMUSG00000033467.12"	"Crlf2"	chr5	-	109555506	109555627	109555272	109555357	109556018	109556181
31632	"ENSMUSG00000033467.12"	"Crlf2"	chr5	-	109555506	109555660	109555272	109555357	109556018	109556181
31633	"ENSMUSG00000059811.13"	"Atl2"	chr17	-	79850886	79850901	79849318	79850793	79852524	79852956
31634	"ENSMUSG00000059811.13"	"Atl2"	chr17	-	79851714	79851789	79850126	79850278	79852524	79852755
31635	"ENSMUSG00000059811.13"	"Atl2"	chr17	-	79859786	79859879	79857107	79857246	79861102	79861159
31636	"ENSMUSG00000059811.13"	"Atl2"	chr17	-	79861428	79861479	79861102	79861159	79864702	79864807
31637	"ENSMUSG00000059811.13"	"Atl2"	chr17	-	79875801	79876046	79865041	79865176	79895908	79896123
31638	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30298415	30298489	30296647	30296702	30300799	30300884
31639	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30301951	30302045	30301008	30301089	30304056	30304149
31640	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30302000	30302045	30301008	30301089	30304056	30304092
31641	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30327447	30327587	30326449	30326578	30329306	30329413
31642	"ENSMUSG00000092080.2"	"Vmn2r16"	chr5	+	109337718	109337859	109330161	109330586	109339120	109339403
31643	"ENSMUSG00000004865.16"	"Srpk1"	chr17	-	28600242	28600456	28599470	28599869	28600868	28600894
31644	"ENSMUSG00000004865.16"	"Srpk1"	chr17	-	28606306	28606394	28605298	28605386	28607083	28607192
31645	"ENSMUSG00000027170.12"	"Eif3m"	chr2	-	105000241	105000302	104999655	104999841	105001270	105001414
31646	"ENSMUSG00000027170.12"	"Eif3m"	chr2	-	105001270	105001414	105000241	105000302	105004924	105005006
31647	"ENSMUSG00000027170.12"	"Eif3m"	chr2	-	105006755	105006839	105005780	105005880	105012850	105012945
31648	"ENSMUSG00000002068.16"	"Ccne1"	chr7	-	38099246	38099358	38098667	38099149	38099467	38099501
31649	"ENSMUSG00000002068.16"	"Ccne1"	chr7	-	38099467	38099602	38099246	38099358	38099788	38099884
31650	"ENSMUSG00000028064.17"	"Sema4a"	chr3	-	88447990	88448141	88440697	88440878	88449679	88449852
31651	"ENSMUSG00000028064.17"	"Sema4a"	chr3	-	88450762	88450946	88450510	88450627	88451344	88451450
31652	"ENSMUSG00000028064.17"	"Sema4a"	chr3	-	88451687	88451786	88451344	88451450	88452019	88452082
31653	"ENSMUSG00000028064.17"	"Sema4a"	chr3	-	88455079	88455192	88454678	88454846	88455547	88455739
31654	"ENSMUSG00000028064.17"	"Sema4a"	chr3	-	88455547	88455684	88454678	88454846	88456133	88456415
31655	"ENSMUSG00000067010.4"	"Vmn2r10"	chr5	-	109003263	109003546	109001889	109002693	109006236	109006527
31656	"ENSMUSG00000008090.14"	"Fgfrl1"	chr5	+	108703285	108703558	108694894	108695118	108704666	108704747
31657	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108670118	108670259	108669105	108669517	108679498	108679584
31658	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108679498	108679584	108670118	108670259	108679703	108679762
31659	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108680570	108680750	108680110	108680497	108680860	108681077
31660	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108681379	108681592	108680860	108681077	108681901	108682027
31661	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108681671	108681793	108681379	108681592	108681901	108682027
31662	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108681901	108682027	108681671	108681793	108682099	108682176
31663	"ENSMUSG00000033615.9"	"Cplx1"	chr5	-	108525391	108525567	108518553	108520326	108548505	108548609
31664	"ENSMUSG00000029490.4"	"Mfsd7a"	chr5	-	108443023	108443133	108441053	108442261	108443438	108443596
31665	"ENSMUSG00000029490.4"	"Mfsd7a"	chr5	-	108445450	108445664	108445205	108445282	108445935	108446094
31666	"ENSMUSG00000029490.4"	"Mfsd7a"	chr5	-	108445935	108446094	108445205	108445282	108448717	108449100
31667	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51757875	51758008	51757104	51757257	51760294	51760401
31668	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51766821	51766908	51763889	51763964	51768649	51768736
31669	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51766821	51766908	51763889	51763964	51769003	51769090
31670	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51768649	51768736	51763889	51763964	51769003	51769090
31671	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51768649	51768736	51766821	51766908	51769003	51769090
31672	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51781969	51782032	51779560	51779761	51784436	51784541
31673	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51799531	51799635	51797387	51797535	51801183	51801282
31674	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51911251	51911714	51883082	51883226	51915760	51915921
31675	"ENSMUSG00000078794.4"	"Dact3"	chr7	+	16883357	16883510	16883126	16883223	16885080	16887462
31676	"ENSMUSG00000025092.7"	"Hspa12a"	chr19	-	58809449	58809621	58806025	58806112	58820999	58821116
31677	"ENSMUSG00000025092.7"	"Hspa12a"	chr19	-	58827555	58827680	58825250	58825437	58860846	58860967
31678	"ENSMUSG00000025092.7"	"Hspa12a"	chr19	-	58828252	58828338	58827555	58827680	58860386	58860638
31679	"ENSMUSG00000025092.7"	"Hspa12a"	chr19	-	58828252	58828338	58827555	58827680	58860846	58860967
31680	"ENSMUSG00000025092.7"	"Hspa12a"	chr19	-	58931889	58931983	58828252	58828338	58943455	58943623
31681	"ENSMUSG00000031555.15"	"Adam9"	chr8	-	24955931	24955999	24949610	24951010	24962859	24962885
31682	"ENSMUSG00000031555.15"	"Adam9"	chr8	-	24979422	24979515	24978427	24978623	24981950	24982122
31683	"ENSMUSG00000031555.15"	"Adam9"	chr8	-	24994013	24994084	24993043	24993115	24995109	24995175
31684	"ENSMUSG00000050856.16"	"Atp5k"	chr5	-	108433730	108433829	108433243	108433337	108434025	108434080
31685	"ENSMUSG00000074194.4"	"Zfp791"	chr8	-	85112209	85112270	85108552	85111042	85113506	85113633
31686	"ENSMUSG00000072769.6"	"Gm10419"	chr5	+	108368120	108368313	108367768	108367907	108369358	108369679
31687	"ENSMUSG00000072769.6"	"Gm10419"	chr5	+	108368244	108368313	108367790	108367907	108369355	108369678
31688	"ENSMUSG00000072769.6"	"Gm10419"	chr5	+	108372215	108372408	108370786	108371035	108372522	108372635
31689	"ENSMUSG00000022807.9"	"Osbpl11"	chr16	+	33209925	33210102	33205922	33206002	33214341	33214543
31690	"ENSMUSG00000022807.9"	"Osbpl11"	chr16	+	33234422	33234605	33228961	33229148	33236254	33236408
31691	"ENSMUSG00000022807.9"	"Osbpl11"	chr16	+	33236254	33236408	33228961	33229148	33241735	33243266
31692	"ENSMUSG00000110344.1"	"Gm45716"	chr11	+	90208983	90209046	90187682	90188235	90248804	90249735
31693	"ENSMUSG00000054169.7"	"Ceacam10"	chr7	+	24778125	24778261	24777280	24777339	24780869	24781229
31694	"ENSMUSG00000054169.7"	"Ceacam10"	chr7	+	24778125	24778485	24777205	24777339	24780869	24781229
31695	"ENSMUSG00000038058.14"	"Nod1"	chr6	-	54926522	54926753	54924758	54925009	54928034	54928098
31696	"ENSMUSG00000038058.14"	"Nod1"	chr6	-	54938137	54938221	54937353	54937437	54939303	54939387
31697	"ENSMUSG00000038058.14"	"Nod1"	chr6	-	54943130	54944955	54939303	54939387	54947948	54948123
31698	"ENSMUSG00000018570.17"	"2810408A11Rik"	chr11	-	69897618	69897754	69897362	69897492	69898102	69898150
31699	"ENSMUSG00000056076.13"	"Eif3b"	chr5	+	140427409	140427567	140427016	140427145	140430051	140430183
31700	"ENSMUSG00000056076.13"	"Eif3b"	chr5	+	140436247	140436320	140430261	140430328	140437284	140437407
31701	"ENSMUSG00000056076.13"	"Eif3b"	chr5	+	140439912	140440051	140438315	140438394	140440985	140441111
31702	"ENSMUSG00000099785.6"	"Gm28425"	chrY	+	41447403	41447587	41446494	41446676	41448113	41448182
31703	"ENSMUSG00000056531.11"	"Ccdc18"	chr5	+	108138913	108139072	108135972	108136144	108140858	108140965
31704	"ENSMUSG00000056531.11"	"Ccdc18"	chr5	+	108163647	108163772	108161466	108161758	108168008	108168163
31705	"ENSMUSG00000063406.11"	"Tmed5"	chr5	-	108125900	108126084	108106365	108106982	108130017	108130115
31706	"ENSMUSG00000063406.11"	"Tmed5"	chr5	-	108125900	108126084	108121626	108124759	108130017	108130115
31707	"ENSMUSG00000063406.11"	"Tmed5"	chr5	-	108130017	108130115	108123060	108126084	108132235	108132533
31708	"ENSMUSG00000026787.3"	"Gad2"	chr2	+	22623435	22623495	22622204	22622738	22623688	22623838
31709	"ENSMUSG00000026787.3"	"Gad2"	chr2	+	22623688	22623838	22623303	22623495	22624797	22625031
31710	"ENSMUSG00000026787.3"	"Gad2"	chr2	+	22624797	22625031	22623688	22623838	22629390	22629481
31711	"ENSMUSG00000026787.3"	"Gad2"	chr2	+	22673943	22674022	22669700	22669765	22681287	22681437
31712	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174077123	174077189	174076321	174076382	174090620	174090734
31713	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174077337	174077352	174077057	174077189	174090620	174090728
31714	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174084645	174084657	174076921	174077189	174090620	174090728
31715	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174090620	174090728	174084645	174084657	174091481	174091622
31716	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174091481	174091622	174090620	174090728	174093433	174093525
31717	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174092401	174092567	174091481	174091622	174093433	174093525
31718	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174093928	174094072	174093433	174093525	174095059	174095140
31719	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21005862	21005886	21003253	21003404	21006133	21006185
31720	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007327	21007540	21006826	21006856	21007630	21007740
31721	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007327	21007540	21006826	21006944	21007630	21007740
31722	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007363	21007540	21006826	21006856	21007630	21007697
31723	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007363	21007540	21006826	21006944	21007630	21007697
31724	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007433	21007540	21006826	21006856	21007630	21007712
31725	"ENSMUSG00000003299.10"	"Mrpl4"	chr9	+	21007433	21007540	21006826	21006944	21007630	21007712
31726	"ENSMUSG00000089798.10"	"1700028K03Rik"	chr5	+	107540953	107541161	107539129	107539223	107543919	107544013
31727	"ENSMUSG00000089798.10"	"1700028K03Rik"	chr5	+	107548116	107548220	107546200	107546279	107549084	107549214
31728	"ENSMUSG00000033852.16"	"Gm28042"	chr2	+	120041120	120041307	120040477	120040644	120041394	120043033
31729	"ENSMUSG00000033805.12"	"Ephx4"	chr5	+	107426799	107426948	107419775	107419879	107429662	107430035
31730	"ENSMUSG00000029287.14"	"Tgfbr3"	chr5	-	107137529	107137670	107136918	107137077	107139768	107139921
31731	"ENSMUSG00000029287.14"	"Tgfbr3"	chr5	-	107214892	107215077	107177804	107177942	107266193	107266350
31732	"ENSMUSG00000090053.9"	"Pakap"	chr4	+	57568369	57568415	57434246	57434556	57638009	57638090
31733	"ENSMUSG00000090053.9"	"Pakap"	chr4	+	57638009	57638090	57568158	57568415	57647989	57648120
31734	"ENSMUSG00000090053.9"	"Pakap"	chr4	+	57647989	57648120	57568158	57568415	57688415	57688530
31735	"ENSMUSG00000090053.9"	"Pakap"	chr4	+	57688415	57688530	57647989	57648120	57689522	57689544
31736	"ENSMUSG00000090053.9"	"Pakap"	chr4	+	57698489	57698588	57689522	57689544	57709450	57710229
31737	"ENSMUSG00000035109.14"	"Shc4"	chr2	-	125666272	125666324	125657488	125657609	125670266	125670320
31738	"ENSMUSG00000090363.8"	"Gm3512"	chr14	-	7169693	7169844	7159223	7159386	7174499	7174533
31739	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86243716	86243767	86232552	86232691	86247970	86248175
31740	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86243716	86243767	86232552	86232691	86249762	86249910
31741	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86247970	86248175	86232552	86232691	86249762	86249910
31742	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86247970	86248175	86243716	86243767	86249762	86249910
31743	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86356334	86356462	86342029	86343155	86374851	86374980
31744	"ENSMUSG00000030104.9"	"Edem1"	chr6	+	108836739	108836812	108828640	108829233	108841599	108841703
31745	"ENSMUSG00000030104.9"	"Edem1"	chr6	+	108844826	108845010	108842926	108843098	108846671	108846846
31746	"ENSMUSG00000030104.9"	"Edem1"	chr6	+	108846671	108846846	108844826	108845010	108848709	108848830
31747	"ENSMUSG00000028042.15"	"Zbtb7b"	chr3	-	89385661	89385862	89380343	89381515	89387062	89387671
31748	"ENSMUSG00000110105.1"	"Gm45844"	chr7	-	7239979	7240207	7233330	7234502	7267218	7267280
31749	"ENSMUSG00000110105.1"	"Gm45844"	chr7	-	7241891	7244294	7239979	7240207	7267218	7267276
31750	"ENSMUSG00000025047.9"	"Pdcd11"	chr19	+	47102566	47102773	47101062	47101170	47103751	47103876
31751	"ENSMUSG00000027637.3"	"Rab5if"	chr2	+	156865256	156865360	156863127	156863417	156872337	156872467
31752	"ENSMUSG00000027637.3"	"Rab5if"	chr2	+	156872337	156872467	156865256	156865360	156873042	156873398
31753	"ENSMUSG00000085058.2"	"8030453O22Rik"	chr6	+	39529448	39529522	39527512	39527644	39529691	39529819
31754	"ENSMUSG00000085058.2"	"8030453O22Rik"	chr6	+	39529448	39529522	39527512	39527644	39543103	39544486
31755	"ENSMUSG00000085058.2"	"8030453O22Rik"	chr6	+	39529691	39529819	39527512	39527644	39541301	39541337
31756	"ENSMUSG00000085058.2"	"8030453O22Rik"	chr6	+	39529691	39529819	39527512	39527644	39543103	39544486
31757	"ENSMUSG00000085058.2"	"8030453O22Rik"	chr6	+	39529691	39529819	39529448	39529522	39543103	39544486
31758	"ENSMUSG00000047507.12"	"Baiap3"	chr17	-	25243821	25244027	25242658	25243741	25244105	25244229
31759	"ENSMUSG00000047507.12"	"Baiap3"	chr17	-	25245933	25246026	25245638	25245830	25246112	25246256
31760	"ENSMUSG00000047507.12"	"Baiap3"	chr17	-	25246112	25246256	25245933	25246026	25246329	25246453
31761	"ENSMUSG00000047507.12"	"Baiap3"	chr17	-	25248655	25248763	25248471	25248567	25249087	25249190
31762	"ENSMUSG00000029298.15"	"Gbp9"	chr5	-	105080622	105080691	105080135	105080264	105081129	105081323
31763	"ENSMUSG00000029298.15"	"Gbp9"	chr5	-	105081650	105081753	105081129	105081323	105082703	105082763
31764	"ENSMUSG00000047129.11"	"1700113H08Rik"	chr10	+	87225876	87226236	87165022	87165134	87230005	87230588
31765	"ENSMUSG00000041632.7"	"Mrps27"	chr13	+	99362964	99363035	99348331	99348409	99400261	99400376
31766	"ENSMUSG00000041632.7"	"Mrps27"	chr13	+	99365224	99365283	99362964	99363035	99400261	99400376
31767	"ENSMUSG00000041632.7"	"Mrps27"	chr13	+	99401269	99401392	99400261	99400376	99403503	99403582
31768	"ENSMUSG00000041632.7"	"Mrps27"	chr13	+	99404987	99405103	99403503	99403582	99409808	99409911
31769	"ENSMUSG00000029299.14"	"Abcg3"	chr5	-	104953083	104953173	104951516	104951641	104961176	104961259
31770	"ENSMUSG00000097392.4"	"Thoc2l"	chr5	+	104524116	104524148	104517422	104522724	104524258	104524425
31771	"ENSMUSG00000097392.4"	"Thoc2l"	chr5	+	104525817	104525972	104524258	104524425	104538825	104538973
31772	"ENSMUSG00000097392.4"	"Thoc2l"	chr5	+	104549585	104549690	104540570	104541262	104550885	104550941
31773	"ENSMUSG00000097392.4"	"Thoc2l"	chr5	+	104550644	104550724	104541182	104541262	104550885	104551481
31774	"ENSMUSG00000034462.9"	"Pkd2"	chr5	+	104466882	104466996	104459449	104460225	104477042	104477176
31775	"ENSMUSG00000034462.9"	"Pkd2"	chr5	+	104486646	104486814	104483024	104483253	104489232	104489414
31776	"ENSMUSG00000034462.9"	"Pkd2"	chr5	+	104490643	104490764	104489232	104489414	104494892	104494991
31777	"ENSMUSG00000024209.9"	"Acsbg3"	chr17	+	56884750	56884968	56883626	56883860	56885083	56885223
31778	"ENSMUSG00000029830.15"	"Svopl"	chr6	-	38029590	38029715	38026949	38027013	38031018	38031090
31779	"ENSMUSG00000030075.10"	"Cntn3"	chr6	-	102203831	102204066	102199235	102199351	102206526	102206597
31780	"ENSMUSG00000030075.10"	"Cntn3"	chr6	-	102206526	102206597	102199235	102199351	102208058	102208208
31781	"ENSMUSG00000030075.10"	"Cntn3"	chr6	-	102245044	102245172	102241989	102242165	102265318	102265469
31782	"ENSMUSG00000031782.15"	"Coq9"	chr8	+	94851850	94851955	94850514	94850599	94853114	94853195
31783	"ENSMUSG00000029310.13"	"Nudt9"	chr5	+	104054271	104054367	104050577	104050817	104055489	104055525
31784	"ENSMUSG00000029310.13"	"Nudt9"	chr5	+	104055489	104055576	104050577	104050817	104058106	104058182
31785	"ENSMUSG00000029310.13"	"Nudt9"	chr5	+	104055489	104055576	104050577	104050817	104059635	104059782
31786	"ENSMUSG00000029310.13"	"Nudt9"	chr5	+	104058106	104058218	104050577	104050817	104059635	104059782
31787	"ENSMUSG00000029310.13"	"Nudt9"	chr5	+	104058106	104058218	104055489	104055576	104059635	104059782
31788	"ENSMUSG00000029320.11"	"1700016H13Rik"	chr5	-	103649421	103649572	103648586	103648954	103654921	103655056
31789	"ENSMUSG00000029320.11"	"1700016H13Rik"	chr5	-	103649421	103649576	103648038	103648954	103654921	103655056
31790	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138219401	138219524	138216599	138216740	138221525	138221657
31791	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138219401	138219524	138216599	138216740	138222088	138222188
31792	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138219401	138219524	138216626	138216799	138221525	138221657
31793	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138219401	138219524	138216626	138216799	138222088	138222188
31794	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138221525	138221718	138217267	138217294	138222088	138222188
31795	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138221525	138221723	138216295	138216740	138222088	138222188
31796	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138221525	138221723	138216626	138216799	138222088	138222188
31797	"ENSMUSG00000028759.13"	"Hp1bp3"	chr4	+	138221525	138221723	138217130	138217294	138222088	138222188
31798	"ENSMUSG00000015981.12"	"Stk32c"	chr7	-	139105264	139105332	139103637	139104367	139119016	139119148
31799	"ENSMUSG00000015981.12"	"Stk32c"	chr7	-	139119240	139119366	139119016	139119148	139120669	139120786
31800	"ENSMUSG00000015981.12"	"Stk32c"	chr7	-	139141074	139141130	139125127	139125279	139188098	139188517
31801	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101844920	101845244	101844547	101844659	101847102	101847199
31802	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101851239	101851398	101849268	101849448	101852222	101852377
31803	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101872831	101872995	101869960	101870109	101875840	101876009
31804	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101878005	101878059	101875840	101876009	101882422	101882650
31805	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101896398	101896578	101894910	101895144	101898426	101898561
31806	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101898426	101898561	101896398	101896578	101900058	101900249
31807	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101907685	101907759	101907448	101907610	101910926	101911079
31808	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101935989	101936073	101930827	101931005	101937281	101937739
31809	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101952980	101953173	101951224	101951411	101957383	101957545
31810	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	102009788	102009887	101981378	101981589	102041654	102041743
31811	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	102041654	102041743	102009788	102009887	102069595	102069921
31812	"ENSMUSG00000029330.8"	"Cds1"	chr5	+	101781374	101781502	101765129	101765489	101797003	101797101
31813	"ENSMUSG00000029330.8"	"Cds1"	chr5	+	101791474	101791571	101781374	101781502	101797003	101797101
31814	"ENSMUSG00000029330.8"	"Cds1"	chr5	+	101808665	101808748	101806562	101806621	101809885	101809973
31815	"ENSMUSG00000029330.8"	"Cds1"	chr5	+	101809885	101809973	101806562	101806621	101812494	101812563
31816	"ENSMUSG00000029330.8"	"Cds1"	chr5	+	101812494	101812563	101806547	101806621	101814399	101814552
31817	"ENSMUSG00000117975.1"	"Itprip"	chr19	-	47914415	47914600	47898151	47898190	47919123	47919250
31818	"ENSMUSG00000031862.11"	"Atp13a1"	chr8	+	69793748	69793838	69791162	69791641	69793929	69794120
31819	"ENSMUSG00000031862.11"	"Atp13a1"	chr8	+	69797224	69797331	69797081	69797151	69797706	69797836
31820	"ENSMUSG00000031862.11"	"Atp13a1"	chr8	+	69798811	69798932	69797706	69798721	69799320	69799428
31821	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143518849	143518885	143513578	143514637	143520383	143520440
31822	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143521400	143521430	143520383	143520440	143524160	143524280
31823	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143524160	143524280	143521400	143521430	143524693	143524716
31824	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143524693	143524716	143521400	143521430	143527165	143527311
31825	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143527165	143527311	143521400	143521430	143529417	143529557
31826	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143529417	143529557	143527165	143527311	143532308	143532380
31827	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143532308	143532380	143527165	143527311	143534285	143534417
31828	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143534285	143534417	143532308	143532380	143535650	143535737
31829	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143538216	143538316	143534285	143534417	143540187	143540246
31830	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143540685	143540730	143540187	143540246	143541747	143541770
31831	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143546128	143546180	143541747	143541778	143548736	143548828
31832	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143546128	143546180	143541747	143541778	143548746	143548803
31833	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143546128	143546180	143541747	143541778	143549041	143549106
31834	"ENSMUSG00000032077.5"	"Bud13"	chr9	+	46286342	46286433	46283007	46283173	46287016	46287101
31835	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63615288	63615418	63444750	63444927	63649608	63649702
31836	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63649608	63649702	63615288	63615418	63650810	63650965
31837	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63649608	63649702	63615288	63615418	63685368	63685551
31838	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63650810	63650965	63615288	63615418	63685368	63685551
31839	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63650810	63650965	63649608	63649702	63685368	63685551
31840	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63754915	63755000	63754631	63754746	63757309	63757989
31841	"ENSMUSG00000029314.14"	"Gpat3"	chr5	+	100846471	100846557	100846129	100846361	100846654	100846948
31842	"ENSMUSG00000029314.14"	"Gpat3"	chr5	+	100857141	100857208	100846363	100846948	100883189	100883460
31843	"ENSMUSG00000029314.14"	"Gpat3"	chr5	+	100893432	100893512	100893071	100893200	100897716	100899099
31844	"ENSMUSG00000034427.17"	"Myo15b"	chr11	+	115878097	115878155	115877744	115877795	115878311	115878442
31845	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62330795	62330924	62329975	62330139	62333662	62334156
31846	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62340407	62340629	62338858	62339068	62342996	62343351
31847	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62345234	62345318	62344631	62344888	62349352	62349493
31848	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62345234	62345318	62344631	62344888	62351377	62351546
31849	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62349352	62349493	62344631	62344888	62351377	62351546
31850	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62349352	62349493	62345234	62345318	62351377	62351546
31851	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62349394	62349493	62345234	62345318	62351377	62351390
31852	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62359760	62359934	62358854	62359015	62366963	62367159
31853	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62369293	62369423	62366943	62367159	62373075	62373454
31854	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62403435	62403462	62401200	62401267	62403798	62403851
31855	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62422874	62423067	62419597	62419780	62438337	62438481
31856	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62433562	62433699	62422874	62423067	62438337	62438481
31857	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62433562	62433699	62422874	62423067	62457147	62457323
